Throughput+,Latency-
19209.0,51.318
19187.0,51.458
19541.0,50.401
19733.0,49.527
19063.0,53.326
19268.0,51.911
19614.0,48.667
19710.0,49.453
18965.0,51.98
19610.0,49.111
19671.0,50.391
20415.0,47.652
20536.0,47.513
20534.0,49.505
20495.0,49.017
19372.0,50.673
19935.0,51.311
20591.0,47.387
20353.0,48.677
20050.0,51.366
20117.0,48.45
20356.0,48.387
20134.0,51.406
20167.0,49.514
20432.0,48.214
20178.0,48.337
8280.0,114.51
8479.3,111.58
8507.8,109.16
8556.9,111.33
8100.0,115.72
8282.6,113.69
8571.8,110.88
8538.4,110.74
8404.0,114.93
8305.2,115.51
8529.4,112.96
8567.1,110.72
8423.9,112.78
8440.4,113.82
8483.2,115.66
11483.0,85.765
11558.0,81.884
11518.0,83.852
11641.0,83.951
11890.0,80.612
11549.0,84.664
11317.0,84.692
11795.0,83.769
11898.0,80.556
11620.0,81.587
11667.0,82.684
11772.0,82.358
11722.0,83.214
11901.0,81.936
11699.0,84.691
12386.0,77.368
12095.0,79.646
12108.0,78.132
12336.0,76.613
12217.0,79.256
12179.0,80.989
12141.0,79.583
12652.0,75.422
11683.0,81.16
12192.0,78.38
11973.0,80.767
11763.0,81.158
12307.0,79.414
12554.0,77.475
12229.0,79.703
13109.0,70.066
12790.0,75.441
12237.0,77.458
12604.0,78.001
12530.0,74.61
11779.0,77.761
12835.0,72.203
12952.0,73.688
12873.0,73.094
13052.0,72.387
11980.0,78.924
12302.0,77.046
12421.0,76.743
12879.0,71.95
12455.0,73.217
12585.0,75.039
13058.0,73.809
12957.0,73.267
12724.0,72.712
11982.0,79.374
12170.0,76.017
12303.0,76.528
12704.0,74.668
13104.0,70.247
12856.0,72.372
12693.0,71.982
12844.0,74.176
12390.0,78.109
12074.0,80.847
13148.0,71.174
13327.0,69.522
12305.0,77.264
12665.0,74.205
13068.0,73.478
12583.0,72.016
12771.0,72.043
12144.0,74.759
13625.0,71.588
13094.0,74.428
13475.0,68.503
12962.0,72.683
12437.0,77.372
13122.0,72.286
12754.0,72.6
13273.0,71.152
8600.9,111.07
8506.0,113.18
8528.8,106.99
8584.0,113.32
8544.9,114.01
8300.5,112.2
8495.6,112.01
8444.1,111.72
8442.0,109.39
8543.7,109.33
8467.4,113.06
8567.2,110.88
8592.3,108.42
8357.8,109.87
8656.6,110.3
12108.0,79.968
11693.0,81.686
11739.0,82.245
12010.0,79.661
11782.0,80.944
11690.0,83.558
11964.0,79.851
11972.0,78.883
11957.0,81.386
11815.0,81.21
11604.0,82.823
11751.0,82.42
11668.0,82.671
11572.0,80.739
11632.0,81.601
12456.0,80.408
12273.0,78.982
12356.0,77.938
12610.0,79.831
12397.0,79.414
12106.0,79.89
12678.0,77.633
12730.0,76.43
12062.0,79.76
12366.0,76.828
12233.0,78.571
12682.0,76.464
12222.0,80.216
12748.0,76.717
12814.0,76.921
13294.0,73.086
13188.0,73.832
13341.0,68.589
12728.0,73.452
13514.0,68.725
12812.0,73.119
13077.0,73.099
12790.0,75.418
13385.0,72.833
12903.0,71.984
12604.0,74.836
12697.0,74.464
13143.0,73.065
12891.0,77.633
13254.0,73.818
13387.0,70.633
12800.0,75.382
13824.0,69.907
13405.0,71.339
13433.0,70.547
13792.0,70.055
13396.0,72.962
13238.0,71.228
13906.0,67.546
12990.0,72.943
13292.0,70.041
13554.0,69.196
13279.0,70.733
13479.0,71.964
13778.0,67.548
13418.0,72.155
13628.0,68.597
13432.0,69.739
14008.0,68.083
14160.0,67.695
13861.0,66.109
13565.0,68.332
13906.0,70.048
13893.0,68.601
13511.0,70.402
13987.0,65.751
14532.0,65.505
13463.0,68.497
14041.0,67.485
13927.0,66.105
7975.7,255.27
8097.0,253.1
8007.0,257.3
7600.2,259.56
8164.0,246.38
7851.3,262.75
8080.2,251.14
8097.9,247.37
8236.0,241.58
7945.6,250.3
7959.8,254.98
8019.9,247.42
8077.3,251.79
8015.4,248.27
8123.5,249.53
11400.0,174.2
11053.0,186.79
11195.0,179.17
11215.0,185.16
11254.0,175.1
11488.0,172.87
11241.0,179.53
10934.0,180.51
11496.0,174.97
11463.0,172.79
11572.0,173.7
11595.0,170.79
11277.0,177.47
11218.0,179.02
11417.0,172.71
12317.0,162.45
12325.0,165.61
12733.0,156.0
12418.0,164.9
12806.0,154.68
12465.0,157.74
12881.0,154.0
11924.0,175.49
12293.0,161.1
12207.0,166.29
12599.0,159.83
12602.0,158.23
12561.0,159.21
12529.0,154.49
12716.0,157.12
13701.0,146.25
12553.0,160.87
13046.0,153.25
12742.0,159.03
12797.0,147.79
12825.0,152.6
13224.0,153.92
12674.0,150.2
12824.0,151.61
12824.0,156.51
13221.0,150.61
12739.0,156.49
12541.0,153.27
12535.0,160.22
12735.0,155.2
12967.0,150.8
14350.0,137.56
14258.0,138.47
13293.0,143.77
13426.0,141.57
13114.0,147.66
13962.0,144.94
13662.0,148.99
13727.0,143.56
13663.0,142.71
13875.0,143.54
13773.0,147.37
13791.0,147.23
13963.0,139.24
13820.0,144.9
14316.0,137.2
13791.0,146.97
13618.0,145.04
13750.0,145.65
14385.0,135.92
13268.0,147.81
13846.0,142.06
14161.0,136.24
14311.0,134.94
13589.0,144.86
13597.0,141.65
14456.0,135.19
12999.0,152.14
13643.0,143.02
14539.0,135.8
8214.7,249.49
8238.6,246.56
8146.0,250.08
8212.6,245.08
8442.9,239.71
8206.2,242.81
8229.4,245.2
8207.6,255.33
8458.9,238.33
8517.5,236.68
8324.9,243.35
8674.8,231.9
8398.6,239.7
8476.8,242.01
8158.2,247.52
12253.0,166.92
12480.0,159.84
12295.0,162.83
12240.0,163.52
12279.0,165.01
12524.0,157.2
12476.0,163.99
12408.0,159.7
12241.0,163.21
12446.0,161.59
12247.0,158.94
12346.0,165.31
12581.0,158.91
12422.0,160.17
12351.0,158.01
12301.0,166.15
12691.0,163.03
12499.0,162.46
12469.0,162.72
12135.0,167.02
12288.0,162.39
12699.0,161.35
12478.0,165.57
12338.0,163.93
12486.0,163.58
12088.0,165.58
12657.0,157.84
12549.0,167.05
12621.0,161.8
12240.0,160.41
12927.0,153.82
13270.0,151.92
13395.0,150.91
12901.0,152.29
13093.0,154.87
12532.0,153.15
12907.0,148.98
13095.0,151.03
13908.0,146.26
12830.0,154.32
13154.0,150.98
12322.0,153.88
12835.0,153.19
12605.0,159.36
13623.0,150.31
13979.0,144.14
13630.0,143.3
13148.0,149.72
14408.0,141.85
13711.0,147.74
14016.0,142.83
14284.0,143.69
13579.0,145.34
14160.0,143.35
13742.0,144.26
13866.0,147.11
13660.0,141.27
13767.0,147.79
14095.0,141.07
14045.0,145.76
13646.0,145.26
13909.0,144.72
14550.0,137.82
14365.0,143.06
13730.0,147.69
14175.0,135.47
14151.0,140.68
14745.0,138.28
14184.0,137.27
15329.0,137.4
14617.0,138.01
14421.0,142.43
14718.0,135.21
14810.0,139.85
13906.0,143.74
9701.8,204.75
9742.7,203.4
9534.9,208.18
9661.6,202.41
9649.2,201.81
9682.5,200.58
9536.1,204.73
9398.1,202.45
9575.8,199.41
9422.9,211.82
9705.7,202.82
9557.2,201.76
9503.6,203.99
9574.4,206.54
9506.0,203.82
11442.0,173.82
11491.0,174.37
11788.0,172.61
11316.0,172.47
11577.0,176.46
11271.0,181.91
11852.0,172.81
11639.0,172.21
11766.0,168.68
11551.0,171.29
11816.0,169.11
11524.0,173.52
11445.0,180.03
11801.0,170.98
11384.0,177.38
11589.0,172.21
11756.0,166.8
11877.0,167.73
11813.0,166.26
11724.0,169.37
11688.0,165.08
11835.0,167.86
11637.0,171.71
11731.0,173.04
11761.0,167.26
11501.0,171.66
11394.0,178.65
11524.0,170.12
11645.0,171.71
11811.0,165.54
12877.0,150.37
12656.0,158.11
12754.0,152.37
12518.0,154.39
13031.0,153.92
13339.0,154.39
12778.0,151.39
13193.0,149.17
12844.0,153.55
12551.0,153.7
12828.0,152.93
13122.0,156.1
12741.0,156.58
12798.0,149.21
12534.0,154.19
13921.0,143.79
14045.0,139.91
13737.0,141.78
13802.0,139.24
14713.0,135.85
14171.0,144.12
13944.0,138.31
13891.0,141.63
13800.0,142.73
13594.0,144.91
13584.0,141.77
13615.0,147.56
13810.0,147.99
14244.0,140.87
13943.0,141.27
14230.0,139.0
14620.0,134.29
14306.0,137.43
14019.0,135.04
14811.0,132.72
13643.0,144.77
14808.0,137.62
14707.0,132.91
14557.0,133.22
14458.0,136.56
14750.0,133.89
14968.0,127.25
14436.0,137.28
14757.0,132.54
14753.0,142.82
9876.2,196.0
9697.1,201.07
9787.4,200.6
9912.1,195.05
9521.7,198.07
9551.3,197.83
9730.6,199.44
9711.3,198.34
9897.6,196.87
9789.0,197.19
10063.0,197.63
9656.2,197.94
9884.0,193.31
9745.7,201.18
9819.2,196.16
11742.0,166.74
11921.0,170.53
11493.0,169.03
11758.0,168.51
11437.0,177.01
11929.0,166.68
11574.0,176.28
11656.0,169.76
11772.0,175.23
11428.0,172.9
11537.0,176.59
11603.0,172.51
11655.0,169.22
11777.0,172.76
11403.0,172.53
11573.0,167.27
11950.0,167.23
12128.0,161.23
11937.0,163.4
11645.0,168.07
11856.0,164.9
11785.0,163.55
12142.0,163.91
11681.0,163.56
11813.0,167.22
11535.0,165.34
11864.0,167.52
11706.0,165.69
12007.0,165.0
11818.0,164.83
12980.0,147.42
12864.0,149.1
13308.0,151.65
13087.0,151.11
13013.0,153.89
13047.0,147.88
12790.0,156.57
13097.0,147.47
13143.0,145.23
12992.0,155.41
13286.0,141.22
12904.0,149.38
13029.0,153.21
13549.0,144.8
13050.0,145.75
14216.0,138.64
14471.0,135.24
14476.0,136.85
14163.0,146.22
14549.0,139.9
14215.0,138.06
14230.0,139.76
14311.0,138.01
14304.0,135.43
14507.0,142.06
14392.0,140.46
14623.0,137.48
14311.0,141.58
14084.0,142.6
14121.0,137.87
14910.0,131.78
15413.0,131.71
15084.0,132.03
15523.0,127.32
15471.0,125.77
15256.0,129.03
15546.0,131.99
15339.0,123.24
15095.0,131.58
15587.0,129.74
15871.0,126.39
15139.0,131.67
15663.0,125.43
15247.0,126.32
15578.0,127.42
7730.2,405.5
7954.8,379.24
7855.3,377.63
7896.7,383.13
7845.3,379.21
7768.4,390.46
7879.3,376.89
7862.6,382.13
7858.1,387.38
7941.4,387.25
7926.8,378.11
7999.9,384.8
7939.4,379.33
7860.1,375.15
7752.5,401.67
11108.0,272.23
11360.0,266.53
11070.0,276.85
11192.0,278.14
11301.0,275.85
11332.0,267.57
11617.0,259.13
11326.0,273.88
11409.0,264.59
10925.0,274.27
11201.0,274.71
11561.0,263.6
11367.0,268.87
11515.0,268.59
11151.0,269.9
12043.0,252.08
11891.0,259.29
12026.0,258.27
11845.0,258.05
11821.0,258.78
11828.0,263.26
11941.0,255.92
11968.0,256.13
12097.0,252.04
11816.0,256.25
11795.0,259.26
11873.0,263.46
11912.0,255.57
11841.0,259.01
11900.0,255.07
11920.0,250.24
11676.0,256.9
12068.0,248.13
12174.0,252.57
12056.0,246.51
12361.0,253.76
12152.0,246.02
11652.0,261.55
11978.0,244.07
11497.0,259.74
11847.0,250.2
12119.0,253.7
11781.0,258.81
12052.0,258.38
12072.0,251.81
12422.0,242.85
12160.0,244.75
12150.0,243.51
12287.0,249.69
12351.0,241.38
12279.0,240.32
12033.0,249.7
12467.0,243.1
12717.0,233.0
12231.0,243.66
12296.0,246.51
12327.0,251.28
11939.0,253.39
12282.0,240.34
12047.0,252.08
12289.0,236.69
12515.0,248.54
12410.0,241.56
12174.0,240.7
12460.0,244.31
12827.0,237.56
12585.0,239.16
12539.0,239.62
12483.0,244.52
12624.0,241.7
12464.0,242.18
11988.0,241.75
12489.0,240.55
12418.0,246.82
11934.0,246.94
8360.5,364.65
8426.9,361.58
8198.4,372.85
7982.3,378.11
8198.2,378.6
8333.2,371.39
8168.1,368.03
8231.7,362.87
8473.0,365.42
8170.9,370.08
8195.2,372.01
8407.0,366.26
8379.6,357.55
8153.9,380.27
7975.1,372.51
11421.0,273.97
11521.0,273.84
11542.0,262.7
11965.0,257.83
11309.0,270.13
11321.0,272.01
11749.0,264.86
11615.0,265.34
11650.0,263.15
11682.0,259.61
11490.0,278.64
11672.0,267.59
11349.0,272.31
11453.0,270.58
11508.0,261.59
12655.0,239.77
12512.0,242.22
12419.0,245.43
12313.0,244.86
12235.0,246.0
12555.0,244.31
12372.0,251.47
12451.0,245.09
12315.0,247.84
12599.0,237.2
12742.0,238.06
12465.0,243.2
12181.0,249.93
12580.0,252.44
12315.0,246.59
14249.0,207.63
13913.0,214.76
14224.0,217.41
14145.0,208.05
13980.0,215.67
13970.0,223.61
14041.0,217.99
14395.0,206.36
14251.0,214.7
13983.0,214.56
14290.0,211.17
13714.0,216.59
13938.0,213.61
14083.0,221.51
13862.0,212.71
15582.0,198.2
15383.0,196.52
15112.0,194.92
14853.0,212.77
14871.0,198.13
15161.0,202.01
15026.0,202.62
15317.0,199.73
15224.0,205.93
15150.0,203.83
15773.0,201.11
15101.0,202.33
13986.0,202.97
15722.0,203.06
15478.0,203.55
16022.0,191.65
15617.0,201.6
15494.0,199.53
15889.0,189.54
15245.0,199.96
16364.0,189.15
15955.0,200.74
15855.0,191.91
15491.0,194.22
16054.0,184.06
15980.0,192.67
15698.0,193.97
15753.0,193.19
15825.0,185.04
15681.0,203.01
8196.0,387.03
8111.1,374.92
8533.0,352.64
8207.4,373.63
8491.4,367.32
8363.8,373.86
8524.5,372.9
8134.6,371.67
8500.0,373.12
8024.9,380.96
8393.1,360.55
8511.6,360.37
8135.8,380.16
8083.4,382.76
8137.3,377.23
11672.0,267.8
11345.0,260.53
11687.0,263.87
11595.0,247.79
11461.0,271.83
11542.0,267.34
11674.0,270.36
11357.0,275.88
11475.0,263.58
12004.0,260.77
11650.0,263.14
11638.0,256.52
11738.0,259.03
11528.0,266.13
11077.0,257.28
13751.0,227.76
13419.0,221.61
13318.0,224.17
13453.0,217.05
13658.0,223.86
13652.0,221.59
13722.0,218.52
13463.0,228.15
13786.0,221.35
13359.0,231.07
13672.0,223.3
13891.0,217.51
13981.0,222.08
13713.0,222.1
13499.0,220.31
15503.0,193.07
15488.0,203.43
15392.0,196.93
15151.0,203.13
15572.0,195.33
15403.0,205.09
14876.0,200.34
15373.0,203.88
15642.0,198.63
15352.0,202.15
15353.0,196.48
15446.0,200.21
15647.0,190.5
15287.0,200.77
15349.0,203.6
16291.0,191.61
17633.0,182.47
17079.0,180.64
17286.0,181.25
17049.0,176.54
16777.0,188.56
16854.0,181.01
16386.0,191.05
17079.0,184.46
16569.0,190.43
17089.0,178.04
16833.0,183.64
16949.0,189.3
16916.0,180.52
16995.0,184.63
17736.0,176.97
18349.0,167.46
17812.0,172.6
17892.0,172.78
18529.0,167.39
18663.0,166.98
18196.0,169.88
17809.0,173.96
17944.0,172.88
17364.0,176.14
17738.0,176.25
17853.0,173.45
18019.0,173.48
18040.0,175.91
18140.0,169.91
8184.2,371.71
8361.9,361.94
8443.9,350.41
8358.1,359.63
8316.5,366.08
8411.9,365.13
8059.8,363.97
8413.5,360.16
8417.0,356.03
8560.2,354.29
8344.1,363.01
8455.1,365.67
8395.2,352.61
8444.7,361.36
8517.7,362.15
11627.0,257.8
12018.0,247.0
11792.0,264.09
11605.0,253.86
11594.0,255.23
11313.0,260.59
11808.0,254.04
11969.0,249.68
11850.0,255.85
11642.0,260.33
11680.0,257.98
12198.0,253.06
11880.0,255.51
11411.0,263.65
12107.0,248.1
13634.0,219.15
13496.0,214.85
13830.0,219.69
13868.0,213.32
13687.0,226.09
13699.0,223.01
14131.0,218.18
14091.0,215.56
14130.0,222.3
13614.0,218.1
14127.0,212.09
14052.0,211.81
14036.0,210.6
13865.0,215.98
14194.0,216.76
15483.0,203.68
15574.0,203.43
14967.0,204.87
15770.0,193.73
15528.0,196.24
15319.0,194.8
15406.0,195.39
15870.0,190.26
15531.0,202.91
15554.0,197.87
15822.0,191.57
15741.0,199.05
15787.0,191.95
15370.0,196.87
15767.0,199.75
17194.0,186.42
17206.0,186.35
17030.0,177.82
17254.0,177.23
17526.0,177.35
17086.0,178.92
17069.0,175.96
17294.0,184.68
17512.0,172.99
17433.0,177.14
17592.0,172.49
16955.0,183.04
16954.0,184.92
16990.0,177.94
17092.0,179.91
18716.0,169.76
18259.0,173.96
18315.0,176.25
18379.0,168.9
18708.0,165.25
18664.0,171.8
18610.0,166.37
18717.0,163.22
18778.0,162.55
18777.0,178.6
18343.0,159.53
18422.0,163.12
18409.0,170.51
18972.0,167.87
18575.0,178.9
