Throughput+,Latency-
37506.0,2.2605
38029.0,2.0491
36262.0,2.0
37542.0,2.0604
37642.0,2.1089
34130.0,2.414
35357.0,2.2132
34457.0,2.1701
35711.0,2.1
34135.0,2.0079
37292.0,2.2571
34993.0,2.4618
36057.0,2.409
35579.0,2.1411
35155.0,2.3832
34041.0,2.3072
33319.0,2.3787
24417.0,4.9708
24418.0,3.8438
22199.0,4.3922
36741.0,2.0518
37520.0,2.1
38515.0,2.0567
36107.0,2.0339
36475.0,2.2843
36694.0,2.122
36986.0,2.2976
35018.0,2.1278
36860.0,2.0795
32929.0,2.6673
33516.0,2.4969
34301.0,3.091
37473.0,2.0157
37089.0,2.3271
37407.0,2.0343
36737.0,2.2793
38399.0,2.1153
37168.0,2.0
36697.0,2.1814
37574.0,2.0976
37672.0,2.1916
35668.0,2.8196
35408.0,2.7867
36101.0,2.4771
35846.0,2.0122
36520.0,2.3163
36346.0,2.0
37165.0,2.0286
38031.0,2.0
37801.0,2.2256
36759.0,2.1412
37285.0,2.1018
36540.0,2.2733
33507.0,2.769
35409.0,2.5905
35519.0,2.121
37740.0,2.0
37614.0,2.0723
37558.0,2.5449
38290.0,2.1807
37448.0,2.0536
37170.0,1.9945
37940.0,2.3542
36631.0,2.1988
37680.0,2.1
35561.0,2.1361
36515.0,2.1826
35364.0,2.3586
35784.0,2.0333
36880.0,2.1
36158.0,2.0
35445.0,2.2071
34742.0,2.2096
35531.0,2.3724
32903.0,2.3274
34860.0,2.455
34314.0,2.4798
19328.0,6.5856
18370.0,7.1202
20135.0,6.5994
36832.0,2.1635
36603.0,2.2776
37988.0,2.0
37373.0,2.0619
37770.0,2.3361
36865.0,2.2861
37537.0,2.1952
36096.0,2.1307
37197.0,2.1084
32014.0,2.9904
34365.0,2.4536
33366.0,2.8006
33633.0,2.1
37881.0,2.038
37592.0,2.1
37289.0,2.3238
35994.0,2.077
36347.0,2.1497
36737.0,2.3564
35363.0,2.1599
37817.0,2.1018
36695.0,2.991
34614.0,4.521
34801.0,2.5627
37312.0,2.0262
36440.0,2.0
36877.0,2.0
36736.0,2.0607
36303.0,2.325
36304.0,2.1482
36991.0,2.2497
36783.0,2.1367
36238.0,2.3795
33446.0,3.0916
33963.0,3.1448
36128.0,2.4108
37499.0,2.0244
37141.0,2.0595
37479.0,2.0
37064.0,2.0354
36886.0,2.2254
37356.0,2.1202
36750.0,2.6599
37030.0,2.2914
36197.0,2.1024
36549.0,2.3156
36442.0,2.7642
37533.0,2.1261
35684.0,2.1
34974.0,2.1384
36513.0,2.383
35812.0,2.2283
35759.0,2.2114
35751.0,2.441
33076.0,2.6976
35306.0,2.6994
33251.0,2.3813
17499.0,7.2114
17792.0,8.8446
16499.0,7.2377
38034.0,2.2988
35698.0,2.012
37873.0,2.3144
36401.0,2.3393
35673.0,2.0425
36979.0,2.1585
36733.0,2.4479
35915.0,2.3127
34445.0,2.4157
32089.0,3.3587
32951.0,2.8242
31948.0,3.1584
36649.0,2.3174
36893.0,2.0
37167.0,2.1398
36699.0,2.2855
37263.0,2.4166
36330.0,2.2141
36401.0,2.1698
34832.0,2.128
34555.0,2.1584
34386.0,5.4665
34816.0,3.3012
34572.0,2.1102
37196.0,2.0292
36228.0,2.0891
37037.0,2.0
35870.0,2.0211
36001.0,2.1277
36741.0,2.0867
35997.0,2.2401
34926.0,2.1648
34893.0,2.1964
35775.0,2.6305
34092.0,2.328
33965.0,2.8876
37299.0,2.0214
38145.0,2.3212
36039.0,2.0207
36740.0,2.1971
37092.0,2.1107
36942.0,2.2201
35231.0,2.1164
37294.0,2.3266
35935.0,2.1065
34613.0,6.7653
35746.0,2.2512
35131.0,2.2728
49325.0,17.546
3478.2,155.13
85.353,1662.3
10772.0,34.843
1077.7,228.81
87.562,1675.4
10565.0,37.82
856.35,239.87
83.412,1794.8
10400.0,40.326
1088.0,275.42
95.071,1891.7
32965.0,20.178
5639.3,170.57
454.67,1867.1
32650.0,28.753
4688.8,181.85
491.14,1781.0
31166.0,28.246
3964.7,179.49
397.53,1933.7
30301.0,29.721
4378.8,187.61
455.69,2001.9
36152.0,26.034
6141.1,157.93
436.75,1898.6
34461.0,26.673
5199.0,162.74
535.08,1765.7
35379.0,25.351
5300.5,174.76
414.8,1867.8
34747.0,28.637
4482.3,185.04
449.14,2154.3
37293.0,25.049
5766.9,167.86
470.56,1851.6
34960.0,26.412
4310.0,165.35
541.57,1877.9
36062.0,25.952
4343.7,164.64
362.83,1923.3
34219.0,28.107
3965.6,189.5
430.29,2074.6
35867.0,26.804
6065.9,154.19
487.6,1846.1
34776.0,26.025
5051.4,158.98
446.62,1811.9
34607.0,25.149
4841.3,169.64
515.15,1862.2
35496.0,26.875
4961.9,181.79
392.43,1976.7
23128.0,37.65
4257.2,165.2
446.94,1011.7
15776.0,45.105
3569.9,173.78
455.29,1044.6
14719.0,47.147
3751.1,183.31
529.39,1082.3
14629.0,56.995
3687.2,217.55
462.61,1175.7
24588.0,37.157
7169.1,130.87
1079.7,926.17
18599.0,49.352
6484.4,151.49
968.71,851.6
18917.0,55.976
6035.9,155.7
1007.2,864.19
18534.0,55.139
6154.3,162.88
794.56,1008.2
18904.0,50.247
6976.4,138.18
1171.5,811.93
19084.0,50.688
6919.4,148.5
1101.7,834.34
17821.0,55.184
6742.9,153.39
1028.8,861.74
17531.0,51.842
6209.6,180.33
1004.2,930.72
19087.0,49.791
7253.1,139.82
1140.4,816.42
17515.0,50.143
7135.1,147.14
935.5,819.91
18772.0,51.918
6281.6,166.03
961.92,821.67
18339.0,47.708
6266.7,157.23
942.0,992.3
18589.0,50.174
7328.7,151.91
1271.7,767.54
19273.0,48.668
7078.5,149.82
1189.6,820.69
19390.0,48.23
6853.6,147.44
1069.6,833.61
19466.0,54.904
6599.6,171.83
960.15,961.69
41528.0,18.751
40535.0,18.052
39312.0,18.965
36842.0,20.025
38192.0,19.828
39827.0,18.814
37916.0,20.932
40720.0,19.526
38732.0,19.207
35394.0,22.458
36052.0,22.657
35312.0,24.054
41474.0,18.732
38710.0,18.723
41473.0,19.088
39479.0,18.933
40206.0,18.162
41402.0,16.875
38669.0,19.233
37337.0,19.114
39392.0,19.104
37764.0,23.614
38544.0,20.551
36395.0,20.314
40578.0,18.401
38930.0,18.718
38979.0,20.113
40022.0,19.42
38574.0,19.529
37232.0,20.346
39227.0,21.46
38049.0,20.263
38741.0,19.66
37852.0,20.928
37796.0,21.648
40513.0,20.56
37417.0,20.144
40619.0,18.183
34570.0,18.138
38182.0,20.243
37421.0,18.097
39697.0,19.107
37353.0,20.782
40974.0,19.521
36171.0,21.476
39189.0,19.866
38427.0,22.918
40568.0,22.188
37704.0,20.104
38641.0,19.655
36541.0,19.572
39448.0,18.376
38981.0,19.025
40021.0,18.582
40462.0,18.782
36366.0,22.275
38146.0,19.421
39146.0,20.858
38501.0,22.977
37574.0,19.146
39254.0,17.298
37764.0,19.796
37687.0,19.172
40567.0,18.833
38008.0,19.137
37122.0,19.664
38699.0,19.152
36045.0,21.198
37856.0,19.19
33807.0,26.477
34382.0,23.637
32596.0,24.884
40724.0,19.566
38824.0,18.834
38409.0,20.317
38756.0,20.346
37183.0,19.314
37810.0,19.401
36621.0,20.299
35983.0,19.712
38567.0,18.625
36287.0,21.849
36364.0,24.648
34964.0,22.795
38318.0,18.951
40114.0,18.18
40122.0,18.519
37333.0,19.059
39243.0,18.153
37800.0,19.222
35596.0,18.895
35738.0,22.492
38499.0,18.839
37964.0,22.505
35331.0,25.443
37268.0,22.648
38556.0,17.209
37114.0,19.088
36629.0,20.558
37550.0,20.019
36537.0,18.774
34157.0,19.201
38454.0,18.455
38869.0,19.67
39329.0,19.657
33719.0,23.812
38612.0,24.356
35853.0,22.476
36438.0,19.061
39369.0,21.275
38323.0,19.526
40908.0,19.7
37759.0,19.419
39489.0,21.105
40372.0,19.161
38527.0,18.946
36725.0,20.678
37466.0,22.904
38275.0,23.949
37473.0,23.617
38968.0,19.428
40289.0,19.735
37428.0,18.564
39795.0,17.739
38980.0,20.557
40512.0,18.246
40265.0,19.029
42821.0,18.705
40146.0,19.48
30919.0,27.223
30566.0,26.895
33536.0,26.074
37735.0,20.706
38951.0,19.073
39674.0,17.724
38576.0,20.703
36493.0,21.135
39345.0,20.058
40384.0,19.573
38443.0,18.701
38393.0,20.479
33290.0,25.778
37248.0,20.776
36256.0,25.224
38457.0,19.09
35766.0,20.504
37766.0,19.733
37508.0,19.42
37585.0,19.093
38295.0,19.357
39755.0,18.674
34710.0,19.238
38825.0,19.609
35491.0,21.545
36045.0,20.804
37351.0,22.694
39995.0,18.064
37263.0,19.3
38018.0,17.992
39529.0,20.136
40146.0,19.01
37658.0,20.877
40252.0,19.082
37349.0,19.841
37853.0,20.662
36373.0,22.438
36432.0,24.795
36370.0,26.964
35005.0,21.044
40142.0,18.685
38642.0,19.373
37134.0,20.792
40606.0,20.13
39572.0,18.756
39120.0,19.124
37446.0,21.072
37402.0,20.037
35181.0,24.837
33932.0,20.963
32233.0,23.153
41192.0,18.045
39203.0,18.348
40947.0,17.888
39571.0,20.561
38335.0,19.014
41197.0,17.366
37031.0,19.081
38065.0,21.226
36059.0,20.296
28276.0,32.793
29924.0,29.77
32279.0,29.928
39081.0,19.529
39360.0,19.259
41198.0,20.691
41495.0,19.659
40128.0,17.957
39920.0,19.995
38420.0,20.243
40760.0,20.007
37541.0,19.949
32998.0,24.744
35455.0,22.483
33849.0,25.784
40084.0,18.171
38674.0,20.525
37660.0,20.498
38831.0,18.182
39036.0,19.79
39112.0,17.707
39510.0,21.163
38043.0,20.47
39902.0,21.03
38694.0,22.725
40083.0,25.619
35594.0,21.929
38260.0,18.112
39312.0,19.574
37211.0,19.664
39326.0,18.999
39145.0,19.978
38854.0,18.665
37403.0,20.58
37136.0,20.808
40469.0,19.389
32388.0,22.992
34166.0,22.353
33153.0,24.852
37069.0,20.429
37647.0,21.162
39747.0,19.457
39009.0,18.048
38151.0,19.121
38444.0,20.242
40156.0,20.443
39776.0,19.222
40239.0,19.389
37936.0,21.447
39164.0,22.561
35454.0,23.472
41225.0,18.457
38425.0,17.457
41062.0,19.456
40842.0,18.698
39509.0,17.893
40487.0,19.74
38214.0,18.966
40175.0,19.062
40734.0,21.221
28559.0,37.52
29718.0,36.572
26126.0,36.932
38178.0,20.669
38071.0,20.499
40075.0,17.837
39294.0,19.485
40225.0,19.731
39018.0,19.878
39406.0,19.296
38530.0,19.817
38091.0,19.226
36535.0,24.168
34435.0,26.416
36626.0,24.051
40204.0,19.336
40739.0,19.021
39864.0,19.888
35273.0,19.08
39083.0,17.933
37162.0,20.935
40587.0,19.141
36868.0,20.181
38538.0,22.603
37227.0,24.822
35854.0,28.66
21327.0,34.834
22489.0,38.351
21821.0,38.846
20796.0,38.663
19778.0,39.269
22634.0,37.698
20290.0,39.749
21332.0,42.397
22184.0,40.835
20837.0,43.165
20944.0,47.104
21061.0,52.818
18730.0,60.945
20534.0,41.478
21927.0,41.17
22825.0,39.786
21782.0,39.581
21980.0,38.404
20837.0,40.683
21800.0,40.741
20245.0,42.422
19656.0,41.747
20785.0,59.808
23010.0,42.526
20828.0,53.92
21819.0,42.584
22671.0,40.373
21085.0,38.065
22041.0,37.942
21679.0,38.09
23574.0,40.695
23409.0,37.125
22361.0,40.528
22776.0,43.807
14874.0,92.297
17540.0,78.287
14703.0,68.576
21840.0,39.172
22051.0,37.873
22393.0,36.757
21131.0,40.549
22891.0,37.537
22469.0,39.241
22169.0,39.294
21472.0,40.246
21344.0,41.684
22143.0,50.144
20314.0,51.608
21613.0,43.136
22821.0,38.607
21735.0,38.698
22368.0,38.206
21172.0,38.847
22198.0,38.834
21416.0,40.198
21334.0,39.387
19678.0,38.782
20131.0,39.763
20905.0,46.907
18749.0,53.049
21900.0,54.857
20465.0,41.073
21117.0,37.254
21464.0,41.905
21236.0,43.268
20774.0,42.304
19844.0,42.136
21093.0,40.483
20590.0,40.077
20752.0,43.442
19745.0,64.972
19242.0,66.913
19660.0,58.226
20403.0,38.013
22166.0,37.874
22119.0,38.184
20477.0,43.913
22324.0,41.97
20415.0,40.976
20665.0,41.908
21679.0,38.048
21708.0,38.499
21700.0,50.677
19771.0,39.895
18711.0,61.31
2889.1,2942.7
432.82,20009.0
384.4,27924.0
3004.2,3099.4
398.65,20612.0
412.8,28636.0
2941.2,3115.3
452.59,19121.0
431.2,30863.0
3102.8,2862.4
445.06,20733.0
526.0,30284.0
3191.3,2889.0
376.82,20422.0
556.8,21127.0
3128.5,3112.3
451.29,20490.0
423.6,31966.0
3171.2,3112.5
401.06,21051.0
398.4,33486.0
2934.1,2884.3
409.06,22062.0
473.2,30800.0
2846.5,3206.3
406.82,20706.0
494.83,30125.0
3201.7,3119.4
447.18,19749.0
369.0,29852.0
3106.9,2952.9
392.44,20672.0
457.5,30437.0
2959.5,3113.5
405.18,20827.0
392.0,30913.0
3083.4,2975.9
413.83,20305.0
388.29,31187.0
3103.8,2832.6
465.39,19671.0
467.38,30629.0
3032.3,2997.4
428.88,21012.0
385.6,30162.0
2993.6,3038.6
413.76,21706.0
500.33,30014.0
3083.1,2857.8
441.41,20595.0
492.67,22319.0
3143.8,2904.6
422.24,20688.0
453.4,33288.0
3104.1,2909.6
425.39,20278.0
367.6,30834.0
3170.7,3030.5
418.41,21701.0
529.8,22104.0
10880.0,879.73
1504.9,5877.8
660.5,7327.0
10177.0,992.87
1492.6,6000.2
337.67,8312.2
9840.9,1035.8
1425.6,5990.0
550.12,7508.5
9172.1,1039.2
1501.6,6124.9
573.75,7319.5
10167.0,895.38
1417.6,5883.2
552.88,8125.6
9582.6,928.65
1413.8,6099.1
671.57,10202.0
10412.0,914.93
1468.5,5853.0
343.08,7295.5
9613.1,1009.7
1498.3,6087.0
551.25,9246.7
9247.4,924.08
1458.1,5732.5
361.25,8075.7
9356.6,929.96
1556.2,5942.8
551.14,7566.2
9300.5,956.23
1412.6,6075.3
718.83,9381.5
10536.0,958.74
1469.9,6168.9
489.56,9327.8
9448.7,1047.4
1472.2,6169.0
607.71,7714.3
9820.4,923.34
1467.2,6036.6
338.75,9393.3
10072.0,985.73
1366.7,6229.0
420.5,8105.3
9209.5,1005.6
1452.5,5757.6
577.38,9236.0
10269.0,948.74
1361.9,6168.8
382.45,7281.7
9165.6,927.5
1503.6,6125.7
639.29,6684.6
9317.1,1001.5
1409.9,6100.4
488.62,8891.5
10531.0,918.61
1274.8,6507.5
503.78,7939.8
73899.0,101.54
73760.0,100.26
70882.0,96.506
73633.0,97.758
75351.0,96.322
72291.0,95.886
69704.0,104.48
71542.0,106.96
70522.0,96.862
66470.0,122.28
67626.0,123.5
69148.0,114.14
71619.0,104.47
70699.0,95.114
72630.0,96.536
73697.0,99.414
68760.0,100.45
74079.0,90.941
75443.0,102.1
73827.0,102.58
72469.0,101.66
72758.0,104.56
74565.0,113.08
77896.0,108.22
73792.0,94.957
74692.0,98.909
70818.0,101.75
74171.0,102.9
75630.0,96.307
73726.0,99.516
69485.0,95.302
74078.0,104.47
72911.0,87.087
72482.0,117.96
73821.0,99.835
71734.0,109.68
73157.0,95.792
72859.0,99.587
75490.0,93.597
70127.0,95.892
69188.0,97.467
77352.0,99.301
72189.0,103.15
74353.0,104.66
71140.0,100.75
71153.0,95.753
74482.0,115.64
72702.0,105.58
71674.0,98.852
72476.0,99.091
74536.0,94.14
76488.0,93.107
78027.0,101.04
76460.0,97.984
76316.0,106.07
70703.0,101.7
72199.0,111.53
75818.0,100.25
71417.0,108.27
69983.0,103.14
75554.0,89.257
73337.0,85.511
72506.0,95.895
74431.0,96.676
73049.0,93.515
74064.0,85.864
70347.0,103.12
71348.0,100.43
73882.0,87.585
64928.0,119.24
63151.0,121.31
63880.0,111.59
74879.0,91.261
75411.0,93.441
73258.0,90.938
75659.0,97.673
77271.0,93.199
74952.0,94.109
78438.0,99.886
76943.0,92.473
72091.0,95.007
72702.0,114.04
74109.0,113.83
74857.0,99.636
74565.0,96.543
76259.0,92.835
74224.0,92.518
71854.0,93.757
73605.0,100.55
72066.0,95.301
75109.0,93.822
73251.0,95.215
73965.0,94.052
71680.0,124.52
74251.0,115.03
68050.0,112.33
74448.0,98.464
74682.0,90.416
74230.0,95.225
71554.0,95.249
71173.0,94.481
73928.0,98.325
74958.0,97.6
67345.0,100.49
73862.0,92.29
67566.0,99.995
72053.0,108.93
69993.0,109.34
75535.0,97.794
76769.0,89.025
70769.0,93.219
74410.0,95.757
71775.0,100.32
68352.0,89.092
77637.0,84.413
74647.0,101.54
73041.0,93.07
73174.0,112.12
73541.0,110.52
77747.0,99.777
75063.0,97.97
76599.0,89.156
77564.0,91.409
72023.0,94.266
79291.0,98.342
74105.0,97.151
76292.0,97.897
75276.0,97.481
72867.0,99.552
61607.0,152.56
63635.0,122.47
64100.0,129.39
75043.0,94.069
74999.0,94.122
73202.0,95.705
78176.0,95.099
78766.0,87.645
75403.0,94.405
75745.0,101.37
75543.0,92.783
76188.0,96.686
72986.0,112.81
74505.0,116.06
72902.0,101.96
80826.0,87.357
80624.0,90.974
77903.0,91.611
73838.0,97.977
70755.0,96.595
74850.0,96.66
76201.0,95.216
77174.0,90.404
72901.0,91.734
69591.0,105.71
70762.0,101.43
72044.0,111.03
72040.0,91.78
77823.0,90.405
75236.0,86.738
76598.0,80.993
77006.0,98.081
77039.0,90.541
78978.0,84.172
80392.0,97.126
73395.0,96.241
68681.0,109.61
71090.0,102.69
68560.0,114.96
77322.0,97.622
79990.0,91.869
74246.0,97.228
82934.0,90.794
79579.0,86.746
74957.0,97.827
72929.0,97.736
77254.0,89.923
73425.0,100.83
76592.0,109.58
73158.0,114.83
76626.0,108.52
78875.0,84.858
85162.0,90.695
75725.0,86.706
76196.0,90.708
74841.0,101.45
77268.0,84.14
62520.0,125.11
62876.0,132.91
60345.0,124.8
54740.0,173.37
53296.0,172.52
52971.0,189.42
65907.0,124.43
65448.0,122.76
68627.0,119.75
67839.0,119.72
64674.0,115.76
64045.0,117.41
69026.0,124.73
64192.0,131.71
66608.0,118.73
61023.0,156.23
62171.0,157.04
61131.0,155.51
65450.0,125.72
62150.0,125.43
64348.0,109.78
64304.0,118.3
65383.0,124.91
63462.0,119.09
62138.0,123.46
62532.0,131.79
63044.0,117.07
64404.0,123.51
59984.0,141.25
62690.0,172.36
66083.0,123.51
64182.0,120.93
63269.0,117.87
67160.0,125.63
60299.0,133.58
66854.0,117.33
66715.0,124.72
65275.0,123.16
62957.0,124.98
58424.0,171.51
59705.0,161.76
64254.0,150.77
62933.0,117.85
62343.0,118.97
62015.0,109.75
62901.0,120.45
64997.0,111.87
67619.0,116.88
59996.0,135.77
56694.0,137.67
59897.0,126.0
59025.0,157.36
55808.0,196.51
59585.0,142.25
61107.0,119.19
63661.0,121.07
64846.0,122.04
59518.0,122.52
63123.0,127.14
61781.0,120.88
64365.0,126.32
59728.0,115.93
58141.0,125.68
43967.0,258.69
46922.0,203.97
51799.0,167.49
56773.0,113.64
62826.0,120.01
62542.0,121.09
60418.0,130.45
57790.0,122.51
63872.0,120.27
64556.0,117.82
66107.0,120.12
60085.0,118.61
60638.0,153.97
51817.0,157.86
54565.0,121.77
62494.0,106.05
62324.0,116.49
61718.0,118.08
61003.0,135.27
61224.0,113.88
67384.0,118.75
62156.0,127.3
61962.0,125.62
61545.0,127.35
56008.0,180.81
61608.0,153.57
63388.0,168.26
58855.0,123.43
56818.0,118.47
61150.0,121.2
57145.0,127.2
59495.0,122.54
62479.0,133.38
58446.0,115.5
60148.0,123.1
63526.0,121.96
58398.0,177.93
56054.0,201.03
57387.0,168.36
62816.0,123.2
61878.0,126.17
63940.0,125.43
62626.0,122.89
63935.0,123.92
59669.0,121.77
60841.0,120.9
63667.0,123.83
64181.0,129.12
62015.0,167.88
59442.0,192.31
55326.0,183.93
61597.0,115.0
62423.0,117.79
59999.0,122.69
60532.0,125.77
60326.0,133.52
62560.0,117.16
63837.0,125.91
60708.0,114.99
62184.0,123.28
42724.0,280.81
42680.0,267.97
41534.0,288.97
55645.0,121.51
64397.0,120.4
61050.0,116.74
65092.0,122.37
61754.0,125.63
69274.0,112.88
64582.0,120.28
54550.0,137.0
62419.0,125.53
59044.0,140.74
59712.0,120.39
53575.0,152.92
61250.0,118.49
61361.0,127.84
61394.0,116.84
65111.0,123.87
64422.0,128.8
62983.0,118.67
58430.0,122.24
61791.0,131.28
57140.0,136.64
52375.0,212.93
57729.0,217.39
65989.0,138.34
62843.0,115.35
58181.0,126.15
62244.0,121.49
65408.0,120.02
58317.0,127.2
58452.0,126.47
62176.0,129.29
60729.0,132.32
56880.0,132.64
57377.0,148.31
51534.0,148.09
50277.0,175.86
60137.0,127.21
60427.0,115.9
65416.0,122.71
58888.0,130.62
58661.0,120.35
65168.0,120.29
61357.0,123.66
62660.0,122.24
58650.0,127.06
57280.0,249.23
56201.0,201.42
53396.0,214.82
2790.9,25983.0
3867.0,30112.0
2129.5,31011.0
2702.1,26360.0
3781.0,31072.0
2983.7,32505.0
2842.8,25722.0
3703.6,29191.0
3341.8,21814.0
2650.9,29370.0
4392.7,22273.0
2634.8,32507.0
3294.6,24887.0
3439.8,29265.0
2021.4,30833.0
2947.2,24960.0
3383.4,29588.0
2258.4,29665.0
3038.8,25972.0
4170.2,27362.0
2072.6,28865.0
2737.4,27506.0
4114.0,32808.0
2899.8,30562.0
3011.2,25138.0
3760.6,28818.0
2868.8,29778.0
3006.4,25556.0
4255.0,29070.0
2494.3,31879.0
2859.1,25951.0
4037.6,28648.0
2295.5,27380.0
2920.2,25827.0
3138.7,31831.0
2294.6,30725.0
2953.0,25392.0
3774.6,31099.0
2005.6,26264.0
2900.1,25425.0
4411.0,28328.0
1832.2,25653.0
2846.7,25372.0
3738.0,28668.0
2370.0,30853.0
2839.4,27564.0
4706.5,29314.0
2669.8,28489.0
2929.3,27036.0
3780.0,28443.0
1848.1,30223.0
3160.4,24827.0
3716.6,29777.0
1734.7,31026.0
3005.9,25016.0
4785.8,29906.0
2397.9,27908.0
2868.1,26087.0
4055.0,32738.0
2213.8,31899.0
5482.3,13652.0
2499.3,32391.0
1866.9,32390.0
6124.9,13633.0
3594.8,30517.0
1932.3,31024.0
