Throughput+,Latency-
13998.0,218.03
12043.0,254.55
12766.0,255.09
14679.0,221.0
13015.0,254.37
13940.0,226.85
16112.0,198.53
13566.0,240.13
13554.0,237.44
16567.0,199.75
13883.0,240.04
14072.0,225.86
16256.0,194.45
13858.0,243.6
9093.2,355.89
11914.0,274.71
12954.0,255.64
14545.0,220.19
14916.0,228.45
14743.0,241.03
15682.0,216.74
16853.0,241.67
15583.0,232.8
17373.0,194.83
17310.0,205.18
16945.0,217.96
17908.0,207.82
18040.0,193.07
16557.0,202.01
18510.0,181.3
19269.0,193.05
17493.0,186.91
8506.4,352.62
12453.0,274.3
14913.0,221.1
14668.0,243.64
15768.0,229.09
15960.0,224.49
15743.0,201.25
16592.0,205.46
17332.0,196.91
18007.0,204.66
17883.0,193.69
18862.0,190.63
18608.0,221.8
18380.0,191.8
19434.0,180.54
19199.0,184.12
19203.0,190.63
19432.0,180.34
8602.2,397.62
12513.0,267.68
14814.0,214.45
13608.0,233.05
14505.0,227.55
16542.0,208.06
16129.0,209.67
17221.0,203.77
17995.0,217.53
18969.0,194.84
17455.0,199.5
19018.0,196.45
19090.0,179.29
18913.0,184.11
20094.0,167.28
19321.0,188.85
19333.0,176.63
19208.0,175.4
8853.8,354.76
12244.0,251.8
14911.0,216.68
15386.0,225.32
15624.0,219.74
15345.0,231.34
16456.0,201.11
16596.0,206.31
17453.0,193.94
17943.0,189.89
18073.0,172.4
17881.0,182.27
18751.0,193.39
18567.0,192.2
19421.0,191.47
18652.0,184.15
20209.0,185.56
19959.0,183.08
8800.9,360.35
12617.0,252.95
14421.0,224.68
14834.0,221.29
15850.0,234.81
16530.0,204.54
16515.0,201.3
17343.0,202.27
18191.0,198.56
19480.0,188.78
18076.0,195.47
19354.0,201.68
19893.0,192.96
18865.0,199.41
20164.0,185.57
19422.0,180.35
21842.0,153.76
18139.0,174.71
8220.5,404.54
12297.0,275.28
12566.0,272.99
12158.0,264.35
14633.0,218.59
12046.0,251.15
12308.0,255.93
14672.0,225.94
13297.0,252.01
14066.0,232.12
15143.0,199.7
13273.0,245.45
13984.0,227.01
16371.0,201.8
14704.0,218.17
12693.0,247.98
18214.0,179.54
14088.0,230.73
8807.9,365.54
12331.0,265.24
12472.0,259.6
15170.0,216.28
15828.0,221.2
15182.0,225.96
16035.0,203.96
17097.0,236.21
15911.0,219.19
17240.0,186.49
17616.0,207.75
16383.0,207.91
17653.0,185.06
17518.0,193.89
17707.0,197.79
19593.0,183.14
19555.0,176.29
17926.0,189.41
9017.3,361.64
13119.0,266.57
14959.0,228.82
14548.0,232.12
15029.0,225.43
15827.0,213.03
16580.0,197.74
17085.0,212.64
17656.0,190.21
18421.0,177.34
17772.0,190.27
19040.0,187.35
19845.0,176.05
18144.0,200.7
20971.0,165.65
19103.0,172.01
20360.0,174.83
19775.0,188.06
9137.1,337.37
12591.0,247.43
14792.0,209.99
15613.0,215.8
15856.0,206.58
16214.0,210.27
16355.0,209.23
17333.0,198.12
18002.0,207.85
19287.0,194.14
17715.0,201.36
19536.0,187.32
17653.0,194.27
19116.0,182.39
19353.0,175.48
20035.0,183.51
20636.0,180.59
19784.0,173.4
8928.5,354.78
12773.0,243.79
14910.0,229.53
15312.0,217.38
15810.0,228.3
16402.0,193.27
16846.0,206.99
16913.0,195.85
17888.0,203.63
18636.0,168.4
18177.0,200.89
19548.0,189.32
19162.0,189.93
19311.0,222.4
20593.0,186.5
19967.0,184.23
20674.0,158.35
20683.0,171.45
8326.6,370.78
12603.0,237.77
14618.0,217.07
15466.0,220.31
16059.0,214.64
16526.0,190.44
16084.0,221.76
17687.0,205.63
18400.0,195.01
19187.0,168.97
19227.0,194.02
20070.0,179.05
19814.0,191.11
18948.0,191.5
19391.0,182.76
19563.0,186.97
22060.0,176.14
21262.0,179.24
8823.4,383.41
12185.0,261.68
12938.0,267.28
12029.0,276.04
14879.0,224.85
13797.0,237.17
13781.0,247.06
14252.0,206.88
13562.0,241.96
13889.0,226.81
15581.0,185.58
14072.0,250.76
14385.0,228.0
16755.0,195.36
14354.0,232.15
14891.0,217.78
18081.0,182.57
14346.0,216.52
9228.7,359.3
12491.0,261.6
13479.0,243.11
15091.0,228.56
15360.0,219.72
14720.0,224.19
16783.0,211.13
16881.0,207.97
16004.0,202.22
17799.0,184.34
17917.0,198.19
16121.0,199.59
19047.0,182.28
18417.0,174.34
17926.0,192.56
19167.0,188.14
19510.0,173.89
17820.0,189.06
9356.2,331.87
13013.0,257.58
14984.0,212.78
14536.0,225.14
15654.0,220.2
16283.0,215.49
16810.0,198.19
16950.0,224.92
18216.0,178.78
18983.0,190.41
18561.0,201.79
18441.0,187.9
19103.0,192.35
18268.0,196.77
20030.0,199.68
19030.0,205.3
21605.0,160.5
20182.0,170.91
9527.2,357.96
12203.0,248.93
15042.0,210.11
15290.0,222.45
16262.0,206.77
16210.0,213.07
16742.0,210.53
17659.0,184.96
17973.0,201.85
19050.0,173.08
19209.0,184.26
19112.0,192.52
20134.0,170.21
18605.0,180.45
20582.0,177.56
20060.0,174.71
21687.0,164.28
20710.0,177.62
9560.1,368.29
12668.0,251.24
15110.0,230.85
15404.0,222.95
15577.0,216.81
16918.0,209.14
16961.0,206.56
17204.0,204.36
17479.0,195.46
18873.0,189.94
18227.0,191.82
19633.0,177.95
19578.0,194.42
19639.0,204.91
20916.0,204.49
18676.0,189.39
21488.0,169.08
20166.0,155.54
9039.4,344.91
12779.0,242.99
15333.0,212.5
15648.0,212.93
15741.0,223.32
16253.0,216.46
16851.0,214.25
17559.0,213.37
18203.0,187.03
19479.0,177.6
18891.0,183.68
19705.0,174.85
19942.0,196.24
20253.0,184.74
20591.0,173.86
20451.0,171.79
21629.0,162.25
21759.0,174.67
8785.9,362.94
12419.0,249.4
13658.0,241.24
12359.0,260.07
14485.0,215.06
13256.0,243.86
13024.0,249.22
15183.0,200.64
14224.0,227.65
14443.0,230.79
16926.0,198.63
14978.0,228.83
14360.0,239.35
16427.0,198.4
14763.0,208.71
14622.0,220.23
17414.0,189.04
14336.0,224.22
9314.4,359.04
13222.0,259.18
13744.0,249.61
14860.0,224.41
15612.0,217.24
14275.0,224.04
16747.0,198.78
16081.0,223.09
16802.0,216.0
18282.0,181.31
17492.0,212.48
17249.0,191.29
19214.0,170.21
18624.0,191.35
17585.0,194.87
19702.0,185.05
19847.0,170.76
17639.0,179.81
9461.5,349.23
12760.0,243.76
15168.0,222.38
15676.0,226.06
16101.0,221.88
16482.0,209.67
16631.0,207.19
17673.0,205.44
18218.0,184.29
18616.0,190.96
18113.0,200.19
19289.0,176.63
18910.0,201.25
18353.0,203.26
20419.0,169.51
19893.0,175.26
22391.0,168.34
19428.0,178.11
9285.2,331.36
12743.0,251.42
15186.0,203.89
15607.0,224.25
15775.0,205.4
16490.0,203.5
17128.0,209.43
17993.0,197.27
18056.0,176.21
18996.0,175.97
18231.0,196.1
19001.0,176.54
19623.0,186.37
19247.0,189.93
20414.0,183.81
19379.0,179.67
21595.0,165.35
21155.0,175.06
9270.5,338.59
12719.0,245.87
15595.0,212.96
15676.0,206.94
16032.0,205.54
16195.0,195.66
17570.0,193.77
17449.0,189.07
18204.0,188.49
20077.0,177.23
19349.0,194.77
19529.0,169.53
20216.0,185.46
19144.0,192.49
20974.0,175.37
19334.0,173.59
22298.0,166.1
21489.0,165.71
9361.5,336.16
12995.0,249.77
15180.0,200.2
16099.0,204.13
16610.0,217.29
16554.0,201.82
17031.0,197.09
17760.0,190.93
18926.0,185.28
20159.0,172.33
19565.0,178.14
20435.0,185.76
19954.0,193.66
19500.0,186.76
20572.0,179.37
19756.0,220.6
21412.0,188.77
21822.0,176.48
9179.4,350.32
11633.0,273.81
13805.0,248.23
12759.0,258.19
14072.0,222.17
12687.0,245.38
13847.0,242.95
15459.0,211.54
14161.0,238.75
13771.0,231.09
15407.0,209.92
13749.0,224.36
14391.0,220.76
16840.0,189.32
15014.0,207.14
14237.0,236.34
17818.0,176.92
14273.0,230.71
9114.0,348.7
12414.0,260.98
13566.0,246.83
15164.0,226.93
15739.0,220.35
14991.0,214.92
16818.0,222.3
17107.0,213.73
16277.0,212.64
18559.0,178.78
17694.0,187.47
16895.0,181.01
19408.0,170.62
18113.0,183.38
18242.0,192.63
19615.0,168.46
20425.0,167.99
17707.0,202.68
9943.0,345.64
12609.0,275.32
14404.0,224.17
15492.0,220.87
16033.0,225.89
16480.0,214.24
17164.0,200.03
17696.0,206.15
18325.0,199.12
18746.0,192.25
18655.0,175.34
19373.0,171.58
19780.0,173.96
19247.0,178.88
19994.0,159.31
19435.0,217.76
20371.0,173.53
20402.0,185.48
8935.8,332.06
12985.0,247.85
14833.0,225.02
15740.0,221.27
16512.0,218.93
16674.0,191.74
16280.0,197.91
16981.0,207.94
18031.0,196.48
19286.0,163.71
18674.0,187.41
19414.0,179.52
19498.0,179.64
18883.0,171.99
20326.0,176.34
20350.0,184.46
21302.0,170.52
20106.0,174.8
9999.3,336.43
13709.0,241.27
15659.0,207.25
15472.0,217.54
15831.0,223.23
15530.0,209.63
17520.0,215.87
17245.0,204.39
18479.0,189.62
20095.0,176.3
19788.0,174.54
19148.0,171.1
19531.0,173.48
19236.0,206.19
21082.0,177.91
19668.0,167.11
21433.0,167.49
21684.0,175.82
9523.8,341.67
13653.0,232.69
15529.0,218.6
15688.0,209.71
16197.0,223.22
16882.0,195.61
17261.0,201.94
17602.0,202.18
17727.0,182.72
19108.0,179.76
19495.0,190.78
20038.0,168.69
19892.0,178.59
20259.0,188.99
21412.0,169.27
21221.0,171.2
22255.0,185.37
20909.0,165.71
8941.5,376.93
12715.0,254.45
13816.0,251.82
12233.0,269.46
13982.0,226.03
13429.0,243.7
13422.0,250.23
15818.0,197.06
14009.0,225.28
14214.0,234.25
17033.0,188.47
13775.0,228.97
14269.0,222.82
17703.0,187.12
13955.0,219.31
14295.0,229.42
19227.0,166.98
14198.0,228.45
9294.6,355.02
12429.0,247.83
14373.0,227.96
15370.0,217.43
14956.0,217.23
15781.0,223.04
16165.0,214.51
17097.0,218.23
16159.0,210.41
18753.0,182.53
18081.0,183.8
17471.0,204.21
19275.0,172.32
17959.0,179.07
18042.0,199.53
20669.0,179.62
20673.0,183.41
17662.0,201.49
9545.5,343.65
12993.0,247.2
15295.0,212.99
15222.0,217.56
16290.0,222.01
16835.0,192.88
17098.0,201.15
17395.0,195.07
18581.0,183.62
18560.0,180.7
18362.0,178.51
19484.0,174.59
19717.0,169.4
18691.0,191.71
20757.0,179.77
20476.0,191.77
22119.0,155.28
21044.0,164.44
9806.9,318.21
13336.0,241.62
15573.0,219.55
16347.0,213.1
16245.0,205.76
17112.0,195.79
16671.0,216.34
17128.0,208.42
17595.0,192.87
19459.0,169.25
19619.0,185.54
19658.0,188.02
20307.0,183.41
19196.0,184.24
20288.0,160.6
19656.0,172.61
21406.0,166.54
21293.0,172.79
9911.0,358.43
13210.0,260.7
15416.0,206.68
15851.0,213.26
15925.0,228.68
16743.0,192.05
17619.0,210.39
17780.0,192.18
17917.0,177.54
18518.0,169.09
18934.0,202.99
20426.0,178.93
20090.0,179.74
18602.0,179.39
20839.0,164.74
20395.0,187.93
21396.0,161.71
21285.0,169.17
9488.6,335.92
13776.0,239.88
15411.0,203.24
16247.0,214.49
16080.0,222.37
16851.0,192.84
17468.0,199.58
17943.0,189.84
18573.0,185.3
19514.0,161.74
19409.0,183.12
20069.0,186.99
20802.0,175.36
19884.0,187.56
21385.0,186.39
20405.0,178.17
22171.0,171.01
21098.0,166.01
8724.8,380.16
12467.0,270.93
12887.0,243.89
12864.0,248.52
14983.0,218.91
13287.0,239.06
13003.0,236.51
16179.0,197.99
14181.0,238.17
15131.0,222.82
16861.0,189.71
14735.0,222.12
15152.0,229.64
17062.0,185.28
14442.0,214.87
14363.0,221.96
19303.0,169.5
13997.0,228.11
9215.1,350.13
13030.0,260.79
14062.0,240.61
15248.0,215.14
16060.0,226.78
15545.0,221.02
17067.0,198.14
16770.0,211.03
16869.0,216.81
18706.0,177.54
18609.0,179.77
17870.0,209.21
19200.0,183.1
18744.0,184.53
17962.0,176.82
19953.0,165.94
19245.0,185.93
18001.0,197.89
9996.4,359.59
13259.0,238.38
15210.0,201.94
15661.0,228.41
16742.0,221.21
16310.0,205.86
17044.0,208.85
17876.0,200.75
18424.0,184.65
18431.0,183.2
19251.0,178.05
20028.0,192.44
20017.0,184.2
19424.0,181.75
20591.0,170.97
19473.0,162.89
21004.0,165.18
20694.0,161.8
9611.9,326.17
12539.0,240.6
15841.0,219.31
16226.0,205.96
16945.0,210.6
16367.0,199.33
17134.0,210.88
17532.0,199.11
18960.0,190.85
19286.0,175.81
18754.0,189.01
20574.0,178.1
19675.0,192.49
19128.0,185.12
21201.0,174.55
19698.0,177.73
21847.0,168.13
20500.0,172.16
9101.3,362.29
13363.0,237.3
16116.0,201.93
16335.0,200.46
16135.0,206.76
15912.0,205.28
17365.0,185.84
17647.0,194.17
18941.0,172.92
19032.0,170.73
19579.0,194.19
19777.0,178.55
20863.0,183.9
19344.0,181.95
20649.0,177.56
19439.0,187.92
21828.0,156.42
20587.0,168.9
9805.8,335.85
13460.0,231.53
16004.0,211.99
16268.0,204.98
16973.0,205.63
16913.0,208.07
17306.0,204.47
17809.0,196.96
19047.0,178.17
18971.0,168.22
19933.0,180.42
20300.0,172.5
20710.0,174.7
19744.0,205.88
21615.0,163.52
21178.0,152.89
22887.0,172.74
22323.0,173.09
9038.4,349.51
12958.0,257.84
13217.0,238.17
12969.0,266.64
15014.0,216.29
14432.0,243.22
13780.0,233.4
16708.0,188.86
13854.0,236.01
14253.0,225.36
17740.0,180.0
14153.0,239.8
14237.0,223.74
17554.0,185.15
15548.0,213.08
14631.0,214.6
18035.0,183.24
15193.0,225.42
9119.2,343.7
13621.0,240.8
13946.0,233.96
15208.0,213.92
15337.0,219.85
15580.0,212.94
15720.0,204.86
17610.0,200.53
15836.0,204.49
18028.0,179.13
18044.0,186.58
17827.0,193.23
19210.0,178.14
19128.0,175.79
17953.0,188.61
19705.0,183.72
20515.0,169.13
17834.0,179.98
9865.6,339.19
13232.0,245.1
15559.0,216.05
15909.0,219.19
16556.0,213.66
17466.0,192.62
17323.0,197.1
17857.0,197.01
18594.0,175.62
20246.0,174.74
19562.0,171.72
20720.0,183.96
19623.0,176.51
19530.0,185.53
21126.0,168.49
20945.0,161.78
22430.0,160.14
21148.0,164.47
9792.8,322.8
12555.0,258.72
15361.0,212.77
15472.0,217.16
16296.0,214.04
17268.0,197.42
16573.0,197.92
18238.0,190.93
18358.0,167.79
18579.0,182.91
19424.0,185.42
20231.0,179.91
20225.0,174.24
18716.0,181.76
20460.0,187.65
20019.0,185.49
21317.0,168.06
21112.0,170.49
9977.5,316.06
13537.0,243.27
15596.0,201.36
16427.0,201.43
16561.0,208.98
16927.0,209.78
16390.0,189.62
17788.0,206.04
18515.0,173.34
20071.0,171.34
19176.0,173.24
19708.0,158.53
20223.0,169.62
19464.0,180.53
20818.0,172.75
20168.0,176.73
22419.0,176.65
20111.0,173.76
9685.8,324.44
13645.0,223.74
15837.0,217.33
16336.0,208.52
16678.0,186.04
17239.0,185.27
17840.0,183.29
18180.0,199.41
18139.0,183.61
19502.0,167.61
19893.0,180.32
20852.0,174.72
20492.0,165.89
19284.0,170.67
21237.0,150.5
21176.0,174.91
22799.0,156.83
22063.0,161.93
8904.2,342.47
12554.0,267.27
13816.0,250.23
13309.0,237.03
14497.0,222.5
12490.0,247.31
13938.0,245.03
15960.0,196.1
13426.0,241.89
14225.0,221.94
16423.0,190.95
14151.0,227.36
14791.0,214.05
17349.0,186.54
14279.0,222.97
14224.0,225.61
18746.0,177.55
15186.0,215.93
9113.5,346.29
12349.0,254.6
14577.0,228.04
15810.0,202.69
16268.0,210.49
15517.0,215.88
16825.0,218.02
17456.0,192.31
17208.0,191.22
18941.0,178.26
18904.0,207.41
17303.0,197.55
19489.0,180.86
19955.0,182.25
18707.0,198.29
19697.0,183.34
20561.0,169.34
17681.0,178.08
10182.0,325.3
12344.0,243.08
15591.0,201.09
15512.0,212.82
15856.0,202.08
16763.0,195.99
16924.0,207.96
17823.0,190.81
19044.0,186.0
19847.0,178.65
19468.0,179.44
19457.0,188.04
19980.0,175.03
19013.0,177.87
20988.0,164.47
20317.0,186.57
21811.0,153.72
21021.0,151.23
9717.5,316.82
13128.0,240.19
15884.0,199.69
16618.0,204.52
17027.0,194.44
16733.0,210.48
17472.0,212.51
17966.0,204.85
18797.0,172.09
19437.0,177.05
18628.0,184.06
19995.0,187.02
20833.0,173.95
18964.0,170.48
22101.0,187.55
20584.0,198.8
21975.0,148.88
21246.0,167.25
9671.6,353.56
13170.0,246.1
15861.0,204.87
16983.0,201.08
16406.0,195.69
16840.0,201.65
17759.0,207.33
18144.0,183.74
18295.0,187.85
18769.0,186.53
20034.0,182.58
20586.0,178.32
20963.0,170.36
19812.0,180.47
20678.0,193.39
20338.0,168.89
22459.0,172.35
21809.0,172.16
9863.8,337.42
13023.0,237.15
16316.0,193.64
16195.0,204.42
16330.0,216.8
17375.0,181.86
18059.0,207.27
18098.0,193.22
19412.0,171.73
20358.0,165.67
18388.0,187.7
21156.0,164.13
20117.0,186.26
20372.0,183.94
21456.0,162.78
21072.0,163.99
23075.0,158.68
22124.0,148.88
9045.7,378.0
12813.0,243.89
12533.0,246.22
12321.0,252.99
14598.0,221.46
13741.0,236.59
13092.0,249.67
16693.0,190.83
13056.0,239.95
14659.0,207.97
18255.0,169.0
13393.0,243.11
15583.0,223.3
18060.0,178.85
15287.0,213.8
14937.0,231.47
18676.0,174.21
14237.0,226.72
9799.9,315.4
12896.0,247.46
13319.0,244.38
14985.0,209.07
15296.0,207.54
16379.0,198.23
17395.0,189.31
17503.0,204.08
18437.0,190.42
19895.0,175.71
18938.0,165.46
17963.0,178.49
20294.0,166.84
19076.0,175.27
18242.0,183.88
20312.0,168.15
18829.0,166.87
19203.0,191.8
9372.9,361.65
12879.0,259.1
15037.0,208.78
15172.0,201.62
14891.0,196.59
17433.0,185.36
17151.0,198.51
17411.0,198.24
18875.0,189.26
17815.0,170.33
18535.0,188.22
19937.0,171.24
19581.0,175.88
19574.0,186.71
20907.0,163.76
19475.0,186.05
20703.0,167.8
20391.0,168.52
9769.1,325.13
13006.0,253.35
14542.0,210.82
15496.0,208.09
16116.0,201.95
16985.0,185.27
16493.0,196.33
16940.0,195.91
18585.0,182.07
18951.0,185.0
18792.0,194.7
18298.0,163.24
19334.0,179.21
19635.0,169.76
20055.0,173.45
19835.0,182.61
20325.0,150.78
20473.0,165.86
9295.4,336.72
12068.0,263.26
15336.0,213.83
15194.0,217.83
16037.0,205.89
17259.0,193.78
17630.0,176.34
18330.0,196.8
18929.0,192.09
19647.0,169.28
18847.0,186.86
19873.0,175.07
20157.0,168.73
19592.0,162.97
20744.0,168.1
19504.0,159.93
21070.0,157.21
20923.0,152.44
9491.4,342.07
12558.0,244.74
14984.0,218.27
15332.0,212.66
16328.0,208.73
17404.0,176.71
17561.0,192.48
16596.0,187.27
18696.0,179.8
19757.0,187.79
19693.0,161.26
19826.0,167.6
19243.0,178.45
18980.0,163.43
20247.0,165.53
20132.0,172.29
21086.0,162.27
20398.0,177.98
2935.9,959.69
2901.4,969.27
2969.8,923.39
2954.8,948.42
2790.8,932.62
3049.8,933.84
3058.1,941.23
2958.1,932.37
2927.1,923.01
3009.6,942.92
2936.1,944.68
2890.0,962.59
2906.4,927.94
2898.3,932.47
2987.4,917.76
2980.0,912.21
2853.9,925.21
3027.8,921.52
2958.2,963.07
2917.5,911.22
3014.6,859.05
3032.6,855.55
2934.9,837.33
2981.1,829.61
2958.6,869.31
2965.1,837.77
3056.3,857.09
3107.6,850.37
3027.8,832.18
3076.1,856.32
3050.5,848.72
3067.6,826.82
3059.8,854.01
2900.9,860.72
3044.9,833.58
2919.8,845.39
2952.8,953.22
3145.2,895.01
3096.6,882.97
3174.3,802.5
3100.2,801.39
3072.2,791.1
3148.3,818.28
3105.0,818.54
3283.9,763.71
3074.8,789.44
3056.1,795.38
3234.8,819.08
3136.9,821.6
3084.3,819.15
3045.4,797.0
3035.6,816.61
3036.7,798.57
3138.6,775.97
3008.9,955.96
2988.8,882.21
3042.7,833.36
3291.8,780.65
3062.4,801.36
3077.6,805.8
3122.1,801.62
3231.3,807.8
3221.8,770.14
3341.6,779.94
3401.1,792.82
2892.1,784.93
3321.6,772.51
3127.7,775.05
3032.4,806.81
3267.1,794.02
3259.9,748.03
3232.2,782.25
3146.1,926.97
2990.2,906.51
3126.8,825.33
3122.8,841.94
3158.9,813.99
3393.4,781.84
3257.4,806.53
3154.5,776.68
3033.4,807.41
3246.4,746.88
3286.9,750.82
3404.9,747.75
3243.1,758.18
3115.9,815.55
3213.4,735.29
3099.8,787.33
2985.2,768.3
3117.1,745.67
3037.1,920.68
3207.9,851.97
3173.7,874.34
3206.2,798.38
3243.1,789.55
3196.8,792.48
3115.5,816.13
3297.9,752.06
3425.3,724.93
3136.4,763.98
3341.7,763.75
3307.0,759.06
3438.6,748.1
3250.2,773.71
3185.1,756.12
3304.3,741.87
3377.4,739.18
3271.9,776.86
310.06,9421.0
339.76,8318.7
420.81,6962.9
365.31,7893.6
579.53,4820.2
433.29,7637.4
458.25,7869.6
515.12,6573.1
407.65,7631.9
460.81,8761.6
288.56,7908.9
365.07,9098.9
553.53,7139.4
512.44,5550.6
375.41,7905.4
394.88,7252.0
452.0,6381.3
402.53,8797.5
449.06,7756.5
488.69,7129.9
449.12,8028.7
564.53,5758.6
567.93,6402.4
600.81,6438.1
619.18,4173.2
470.94,6694.7
579.38,6812.1
559.75,6228.3
567.94,5515.8
582.82,6109.2
561.06,6205.9
558.38,6291.2
600.53,6012.5
628.94,5072.2
565.82,6729.5
575.38,6187.6
416.31,7782.2
434.0,7092.8
392.71,8358.5
681.59,5946.3
667.35,5665.9
586.88,6634.3
607.29,6151.0
671.12,5990.3
642.12,5976.3
717.75,6070.1
605.41,6333.2
