Throughput+,Latency-
56569.0,168.79
49891.0,206.25
57605.0,168.94
56649.0,177.42
61353.0,156.71
62880.0,143.2
66556.0,117.56
63127.0,141.81
66965.0,136.33
63510.0,116.06
69097.0,127.68
65133.0,143.95
53563.0,187.28
60799.0,166.47
45915.0,222.66
49313.0,200.43
50915.0,198.33
56000.0,192.73
48022.0,213.83
58304.0,174.86
57754.0,175.03
55308.0,184.64
58614.0,169.62
60301.0,165.5
59795.0,172.82
60581.0,167.99
57738.0,170.5
59858.0,172.84
59539.0,175.9
60789.0,167.77
52846.0,187.36
34221.0,299.39
38038.0,276.55
43890.0,231.82
48125.0,216.95
51426.0,203.82
59354.0,172.53
53299.0,191.88
55281.0,186.28
55124.0,184.06
57962.0,176.22
54865.0,184.36
58388.0,171.97
55946.0,181.57
57265.0,182.23
60322.0,170.17
61043.0,172.11
56956.0,181.4
30328.0,339.94
38185.0,266.02
41825.0,252.3
39442.0,261.79
49159.0,205.99
49558.0,199.02
54866.0,194.78
55600.0,183.07
57228.0,182.22
54189.0,184.45
56833.0,182.63
55750.0,182.82
59666.0,171.3
56967.0,179.53
59100.0,172.62
53494.0,190.48
59520.0,172.09
59279.0,171.49
51216.0,176.28
54774.0,146.53
43097.0,217.53
45218.0,192.37
44651.0,200.39
44860.0,196.18
40440.0,224.07
49745.0,161.93
47213.0,181.57
45031.0,177.52
48956.0,174.12
48093.0,174.74
48802.0,169.2
51732.0,161.42
49308.0,170.22
45229.0,193.45
44658.0,195.48
47309.0,173.16
50789.0,2008.5
58503.0,1682.6
56933.0,1808.1
64087.0,1529.5
63080.0,1516.0
63667.0,1499.3
59942.0,1727.8
62588.0,1376.4
64300.0,1468.8
64422.0,1472.5
65911.0,1394.4
62552.0,1539.4
64277.0,1595.8
63240.0,1544.4
65670.0,1544.7
65010.0,1635.0
61870.0,1643.0
64152.0,1565.8
37052.0,2735.3
48986.0,2043.7
61616.0,1588.4
52942.0,1857.9
56752.0,1746.6
64663.0,1539.0
66185.0,1301.6
57685.0,1722.0
66839.0,1407.6
67768.0,1463.6
73286.0,1183.4
74141.0,1169.3
71459.0,387.57
75596.0,1100.8
79489.0,1165.2
72028.0,364.41
78121.0,1279.5
77751.0,1186.4
51479.0,1811.1
63569.0,818.08
40776.0,833.19
53813.0,1140.1
52020.0,816.86
53857.0,766.41
49894.0,777.49
58858.0,748.62
57998.0,731.92
54797.0,816.4
58125.0,823.45
58415.0,783.82
58653.0,736.47
57828.0,792.73
58308.0,754.76
57894.0,753.81
55429.0,816.52
57586.0,792.96
55902.0,1726.8
32762.0,1123.6
36455.0,1007.8
39796.0,891.95
44606.0,876.83
47779.0,775.03
58163.0,722.58
46546.0,851.16
53002.0,914.21
52129.0,812.86
54605.0,791.7
53132.0,783.54
58281.0,784.23
54537.0,828.62
55474.0,803.04
58658.0,799.13
56387.0,877.9
53160.0,836.73
26744.0,1486.5
34867.0,1029.5
36517.0,981.23
36179.0,999.54
46750.0,815.89
49070.0,855.65
51277.0,825.5
53575.0,770.37
54385.0,760.35
56353.0,805.67
56989.0,830.78
56196.0,775.45
55044.0,791.56
56405.0,820.87
54627.0,810.04
52794.0,827.04
56302.0,789.22
55113.0,791.62
56278.0,1267.7
53858.0,425.77
42753.0,904.03
43014.0,743.21
43547.0,681.48
44504.0,552.38
40972.0,835.76
48377.0,453.5
45982.0,489.29
45921.0,468.44
46686.0,513.58
44764.0,541.08
46248.0,522.78
47003.0,494.8
48354.0,478.39
48431.0,503.7
45751.0,524.66
46995.0,591.56
45189.0,20990.0
56635.0,16829.0
59297.0,15169.0
60895.0,15073.0
60465.0,14235.0
64450.0,15049.0
61873.0,16088.0
62165.0,14336.0
67355.0,14309.0
65424.0,13340.0
67729.0,12569.0
65922.0,13977.0
65445.0,14273.0
65736.0,15405.0
64561.0,15257.0
63390.0,14063.0
61329.0,15927.0
66943.0,14608.0
36915.0,25965.0
47481.0,17940.0
58901.0,15448.0
51258.0,18328.0
61746.0,14625.0
62921.0,14513.0
65050.0,11657.0
61056.0,14804.0
70997.0,11549.0
64860.0,14685.0
76492.0,11936.0
79475.0,10377.0
76190.0,789.55
75299.0,10531.0
81320.0,10245.0
70660.0,503.57
83057.0,10676.0
78561.0,11850.0
49647.0,15033.0
64186.0,709.56
43551.0,806.48
53934.0,1229.4
50951.0,825.53
54630.0,831.75
43754.0,820.29
57748.0,737.65
57433.0,925.43
55855.0,791.55
58079.0,773.62
56804.0,806.52
57626.0,886.67
59394.0,791.86
57327.0,756.68
59252.0,868.23
54411.0,883.79
58816.0,812.4
47322.0,16401.0
33020.0,1152.0
36917.0,1175.7
40355.0,897.75
44360.0,820.19
48289.0,852.67
55388.0,796.09
51106.0,910.94
52139.0,816.63
54938.0,759.54
55317.0,784.34
54068.0,830.79
55815.0,876.54
55063.0,918.63
55649.0,878.43
57492.0,860.13
58359.0,895.5
52242.0,883.67
28325.0,1347.7
34813.0,1027.4
36113.0,923.03
33910.0,1023.2
44880.0,841.33
45710.0,848.9
50286.0,848.09
53160.0,868.4
55332.0,800.45
55095.0,853.41
54720.0,827.53
58277.0,825.91
53807.0,840.33
52484.0,891.42
55162.0,1249.1
54569.0,931.08
57302.0,843.75
55594.0,813.39
51230.0,11450.0
55380.0,440.37
43781.0,877.35
43977.0,662.96
42988.0,756.13
43286.0,570.68
38731.0,827.65
47573.0,476.85
45395.0,528.03
44348.0,551.68
48833.0,528.02
44941.0,539.73
46049.0,552.56
45790.0,487.01
47606.0,525.63
47476.0,535.45
44254.0,652.28
47520.0,601.95
66418.0,91578.0
56541.0,85691.0
63021.0,82187.0
62740.0,83689.0
69014.0,48267.0
67297.0,53340.0
65052.0,71448.0
73308.0,37269.0
82905.0,33086.0
73506.0,40071.0
93548.0,40881.0
85232.0,40805.0
81950.0,55477.0
95094.0,36603.0
85140.0,40213.0
70303.0,60552.0
78498.0,55374.0
82514.0,44566.0
36750.0,94553.0
57085.0,85782.0
61824.0,83512.0
55321.0,63627.0
63131.0,81802.0
68913.0,56665.0
71997.0,27969.0
80544.0,30348.0
80590.0,23656.0
90483.0,40896.0
78731.0,24278.0
79508.0,17401.0
72768.0,390.52
87119.0,26320.0
77306.0,17328.0
69749.0,309.65
91538.0,37087.0
81840.0,11246.0
72271.0,30521.0
64297.0,720.35
43923.0,834.66
52085.0,1052.8
50224.0,838.11
55815.0,784.2
50375.0,808.05
58117.0,812.82
58277.0,775.45
56862.0,827.55
57489.0,707.08
58792.0,853.42
58196.0,753.06
59461.0,810.27
59941.0,860.92
54812.0,796.91
56236.0,853.96
57632.0,871.26
73975.0,27361.0
31507.0,1210.1
37308.0,963.54
41062.0,897.43
41780.0,911.8
46966.0,853.63
55725.0,803.82
49519.0,860.01
51861.0,857.03
54489.0,824.36
54485.0,799.59
53634.0,920.88
54540.0,792.39
55471.0,842.9
56222.0,821.53
56789.0,873.29
55664.0,1011.6
55566.0,952.86
28155.0,1546.7
36078.0,1020.6
36871.0,973.83
34482.0,992.83
48852.0,821.36
42877.0,863.05
49609.0,887.94
53027.0,895.41
55087.0,865.8
54691.0,808.49
53942.0,888.87
54673.0,838.89
54479.0,824.38
50915.0,811.7
54619.0,965.73
52914.0,835.93
56517.0,846.58
54890.0,829.28
55673.0,6031.5
53945.0,447.48
43784.0,874.17
45085.0,653.92
42758.0,696.02
43657.0,618.01
39864.0,904.82
46245.0,552.01
45737.0,488.02
45823.0,549.69
45294.0,505.23
45814.0,514.16
47157.0,529.31
48325.0,518.26
50244.0,522.62
47353.0,514.45
45327.0,520.84
47878.0,531.32
