Cost-,Score-,Idle-
0.1287170433189736,0.1557032952238906,0.1025641025641025
0.6927016971012662,0.0139881388525512,0.0
0.1428389813233305,0.0632562393193574,0.4048582995951417
0.5584239622457323,0.086146148946517,0.7692307692307692
0.0,1.0,0.0
0.3005809611399463,0.0486973766979606,0.5769230769230769
0.2520776488851359,0.1782208517975333,0.8144796380090498
0.2655831448311921,0.1755973206112347,0.6451612903225805
0.2041350283031683,0.2090875000953512,0.97165991902834
0.1944215564596674,0.0318736264360909,0.5789909015715468
0.5883441039538493,0.2105582263900073,0.7006854531607006
0.2538361466435138,0.0638684797578836,0.7692307692307692
0.2188305058162483,0.0598779213313685,0.8076923076923077
0.2463534798989254,0.1247306409477147,0.7692307692307692
0.529304124198622,0.1337517525228664,0.8493589743589742
0.3639408045111691,0.0244818876108613,0.4102564102564103
0.143447372945305,0.270440994929325,0.9049773755656108
0.2788711798204971,0.0816320494583853,0.0992555831265509
0.2837125950922449,0.0611518652447805,0.1538461538461538
0.6125262567053805,0.0179668427564594,0.0
0.1707443841702475,0.0100373385561661,0.0
0.8198708697958523,0.0468981647962087,0.3988603988603989
0.133468191136761,0.1203191762464545,0.4102564102564103
0.1856473846986331,0.1669356691722729,0.170940170940171
0.3960449906810446,0.0612096794146547,0.0
0.2716048368596573,0.2300751316155682,0.8906882591093117
0.2000493265143017,0.0496779139289584,0.0
0.2779211235718221,0.0242346470010143,0.2461538461538462
0.3100927480888087,0.156196793042872,0.3296703296703296
0.2692943817390221,0.1383234462445575,0.8410256410256409
0.1950069299783116,0.045876586438707,0.0
0.0970008271198179,0.107207952220342,0.641025641025641
0.2215092309500703,0.1298946849865977,0.1183431952662721
0.2562932527197696,0.086423628632016,0.7692307692307692
0.303590874678257,0.0723553011934734,0.0
0.2769280226386115,0.1068851955157446,0.9049773755656108
0.1780946377897766,0.1896158264150202,0.5325443786982248
0.7501547523164401,0.0462332848354036,0.3296703296703296
0.3390821645559429,0.0927758654638958,0.5128205128205129
0.193453109402607,0.0213777841313635,0.7692307692307692
0.5728686516243383,0.0609345014002385,0.0
0.3754341154583116,0.0562689664380887,0.2136752136752135
0.2909693365700568,0.1232265407232459,0.7692307692307692
0.369881208568918,0.2621824328931491,0.4615384615384615
0.4887265433342324,0.112217359875681,0.1398601398601399
0.5089536448071911,0.144069056463415,0.5868358445678032
0.2372517917297914,0.0047600374771892,0.0
0.1125147688533189,0.0881611201199726,0.0
0.2338526035986253,0.0440662984659873,0.9954751131221716
0.1191116087044231,0.0599904173199093,0.2233250620347394
0.2382463920219534,0.1266848813695804,0.3296703296703296
0.153042413646201,0.1152493819745719,0.3550295857988165
0.2148698911278939,0.0386096043354179,0.0
0.4330886110199448,0.0680073734964473,0.5372405372405372
0.5601911713851487,0.0650065735614023,0.3146853146853147
0.1814259792403069,0.0299636095802438,0.0
0.1988049708489479,0.079420535144651,0.0
0.3819470665416297,0.0589018451620485,0.1098901098901098
0.176715857649296,0.0777069303283422,0.3846153846153846
0.3615546722194469,0.0696533933921291,0.5128205128205129
0.2279672126895233,0.0543279044740882,0.056980056980057
0.8979045597244042,0.0344413458325641,0.5244755244755245
0.1545116982082735,0.1259578191783867,0.6153846153846154
0.2236390242250232,0.1417784401921919,0.11611030478955
0.3572777284783264,0.0576067394174562,0.5641025641025641
0.1505011732379323,0.0,0.0
0.1275059173870848,0.0212256828534004,0.3076923076923076
0.1374550533489033,0.0271785871786166,0.0
0.2331095320091437,0.0698071234182172,0.0
0.3536856955756554,0.079578622522284,0.7495069033530573
0.2923353294081863,0.0169931960185238,0.0
0.0864175756226814,0.0965666907624957,0.6593406593406593
0.2042816348344651,0.2318021096226216,0.4273504273504273
0.3488439526940191,0.0759940850115689,0.0
0.1815471090302589,0.0436225808334027,0.4615384615384615
0.0838478937908619,0.1095863656347064,0.0
0.3365500613921659,0.2352425054214936,0.8974358974358972
0.1361188082388226,0.0872666234766671,0.8284023668639052
0.4477088160593965,0.1341489952566331,0.4700854700854701
0.2141236276534517,0.1127641144431663,0.0
0.1938345245635939,0.1339747145069527,0.7100591715976331
0.3606962262049324,0.1851055186058026,0.4223227752639517
0.3809708240837178,0.0447219354787666,0.5917159763313609
0.3150126092857843,0.0966918472014959,0.2686202686202686
0.3204226146629535,0.0752860894254628,0.0
0.1824814856474138,0.0915863044634939,0.2366863905325444
0.2925840942516327,0.0451472026618847,0.0
0.4040438886027456,0.1576956481778648,1.0
0.2110388496361452,0.0141113699086452,0.0
0.1913455216424084,0.1138653607799279,0.3846153846153846
0.5374596750225484,0.0459101865998058,0.2197802197802198
0.1976542288902543,0.0783086747201081,0.0
0.1302860089407053,0.0664802698693193,0.1008827238335434
0.4220255668660735,0.2075713139983131,0.8653846153846153
0.1176599007616328,0.0700434839355784,0.5668016194331984
0.1360456957008913,0.0903766697192581,0.7384615384615384
0.4800107101950251,0.0987538539797941,0.2917771883289125
0.1627060321081076,0.2698812885545002,0.8547008547008547
0.1275950402034938,0.0787527571999291,0.5128205128205129
0.4300477196705839,0.0258917453390555,0.0
0.3553255158160208,0.2549278864940672,0.4807692307692307
0.1974179632333055,0.0235612761556407,0.0
0.2482468566170652,0.0518848791285575,0.1183431952662721
0.3012082831389534,0.0481102666229536,0.2153846153846154
0.6193383116051607,0.0964415437136509,0.7692307692307692
0.2195680624189415,0.0873811735591581,0.6358974358974359
0.7144036570210514,0.2088708891797232,0.3798670465337131
0.137003095186734,0.0274017829892603,0.1876172607879924
0.2324118641521447,0.1655881622934127,0.97165991902834
0.1194734082605988,0.1308487610301646,0.7100591715976331
0.2742134787478013,0.1463820840797473,0.5917159763313609
0.10730638129596,0.1807736673963386,0.8367071524966262
0.2182872665171396,0.1099957132794047,0.7196029776674938
0.2680949984375946,0.0971406517937025,0.1825293350717079
0.2408010757900664,0.1073721075319398,0.1619433198380566
0.4185478645202283,0.0555299384336936,1.0
0.2184594449883228,0.031899423747334,0.1183431952662721
0.3906612291369923,0.046096123309765,0.7992007992007991
0.1194732289514191,0.0705394427616252,0.3076923076923076
0.4331040324568935,0.2522597964925182,0.3619909502262444
0.1386851235525286,0.062412770759042,0.0
0.2535781744657111,0.0816626446198385,0.4807692307692307
0.1410141129979479,0.0731087377239779,0.0
0.3643268406962577,0.2069342232345721,0.713489409141583
0.1107973379685434,0.0725114170506335,0.3418803418803418
0.3517474462524182,0.0182655657195553,0.2006688963210702
0.1939396733490841,0.1052334811681848,0.7513416815742396
0.2291769003542305,0.1801770910818138,0.9615384615384616
0.20060270475888,0.0157533449520449,0.0
0.5110591346824817,0.1586122739857581,0.8630393996247655
0.609034060061641,0.1159752970039798,0.7692307692307692
0.4413745841444977,0.0671069217406667,0.3418803418803418
0.241581592341623,0.0852745753889408,0.673076923076923
0.5262446703422062,0.1354493408993337,0.1889338731443995
0.1951339680618703,0.0877757780333039,0.6020066889632106
0.4134300015575116,0.0377306836357638,0.0
0.2518260643703772,0.1875297157587235,0.3296703296703296
0.3387790349309864,0.0510242214379662,0.2637362637362636
0.3241242300799359,0.0872319993867457,0.9049773755656108
0.7854303559950462,0.0513933158217148,0.1672240802675585
0.2459357349386615,0.0384061558915352,0.0
0.3507900806837631,0.0563406088395561,0.7100591715976331
0.4010310076483905,0.0954909038732153,0.3377110694183864
0.1996184300615607,0.1579477091256644,0.7150595882990249
0.1164947172971957,0.0572481434086196,0.6153846153846154
0.2734313775216655,0.1508544829555388,0.6666666666666666
0.3991908595077643,0.2265058447947345,0.7692307692307692
0.3104814690314498,0.0923613188604239,0.0260756192959582
0.3871498253646527,0.1843425704688715,0.3377110694183864
0.2058467869939557,0.0860188149881045,0.0
0.2432824453304302,0.2097423214713266,0.811965811965812
0.8007806492648265,0.1962215190345687,0.4615384615384615
0.3777924348213547,0.0195641519335781,0.1508295625942684
0.3320799030360213,0.0307565421718285,0.071556350626118
0.3828858696970318,0.0784200594523601,0.1118881118881119
0.3755302048406088,0.1062642489088167,0.717948717948718
0.0998938207267427,0.0375909379716137,0.3846153846153846
0.2695797394683491,0.0589284049149404,0.7100591715976331
0.12414124285879,0.1247364266851391,0.4807692307692307
0.2771895398951775,0.013699693118377,0.0
0.0940816955228034,0.1956606304154985,0.5128205128205129
0.5395344808035287,0.1360044712686589,0.8568646543330088
0.3919189811438767,0.1526467872086851,0.2107481559536353
0.3119417447774688,0.0318611421897737,0.2341137123745819
0.2048467885643629,0.1570757892394552,0.2564102564102563
0.1454446333885694,0.1556248084527699,0.7692307692307692
0.1584237738298125,0.0204234998268984,0.0
0.1204941283069033,0.0976978655518144,1.0
0.2659484834490665,0.1799997952638576,0.1619433198380566
0.1054668000125824,0.0823344799644068,0.5128205128205129
0.2038801451576279,0.010237262502145,0.3418803418803418
0.1952230022645813,0.2090783637507252,0.9615384615384616
0.4101415866194405,0.027645912297189,0.0
0.3146231537577313,0.1386569649999425,0.7357859531772575
0.1293425045396058,0.1441052856250118,0.586080586080586
0.2924235593486348,0.045453730231233,0.6231742940603701
0.213976231159463,0.1836455183860513,0.2307692307692307
0.3762703135191441,0.205761490682235,0.4662004662004661
0.1725411750428334,0.0536659518147142,0.5594405594405595
0.2867475989838057,0.0756868342020914,0.7977207977207978
0.2492659804838975,0.1886106242410105,0.2366863905325444
0.0722617488208741,0.0595200884005467,0.9954751131221716
0.1739025215317908,0.0849998788452122,0.6020066889632106
0.1365788661141561,0.0668842360323868,0.5594405594405595
0.6130311718350397,0.2413630724446492,0.6954689146469969
0.2927908513446285,0.1450910390017674,0.5281285878300803
0.7744850851083647,0.1428892163631428,0.4843304843304842
0.2217258633188115,0.0599840787471639,0.0
0.2668168259484263,0.1110246117029588,0.0
0.6049725999828552,0.0104515969664682,0.5128205128205129
0.5814682283206876,0.0447082608772688,0.4755244755244755
0.3487462115507099,0.0639307283260269,0.6652806652806653
0.2108260900609479,0.2085519211579989,0.7376185458377239
0.1507957646246987,0.0217447848464272,0.0
0.159800286600111,0.1046818636322515,0.641025641025641
0.3228552224531191,0.0520245042733003,0.7692307692307692
0.1632328036194481,0.030267588262036,0.4326923076923076
0.3172398856156974,0.2341417512152347,0.6652806652806653
0.4875364895141882,0.0170295496657311,0.0
0.0771141556415247,0.0354984325307288,0.4273504273504273
0.1950895302007806,0.1796360652836516,0.6111696522655428
0.5954297967536122,0.1032839192656024,0.8664898320070733
0.1279115109772564,0.1530345110520173,0.7692307692307692
0.1110840031686603,0.3067748498559048,0.0
0.6960246065403115,0.1558388625277066,0.6526806526806526
0.3279863665112392,0.0358656449367546,0.0
0.3790380200040539,0.4628085664374304,0.0
0.1922054586546973,0.1839154660226738,0.3076923076923076
0.2947248949993163,0.0374323838918867,0.7957559681697611
0.1826518456094591,0.1516958133979193,0.6366047745358091
0.3939488280878936,0.1106893020358146,0.8653846153846153
0.1917522637186609,0.0566568425196367,0.0
0.339658309581094,0.1007123310937354,0.0
0.2779586625038244,0.1045015112564075,0.728744939271255
0.3220298716198377,0.1284225505198036,0.5736636245110821
0.1391011746795359,0.1288285968516524,0.0
0.4968626401876241,0.0771409167354819,0.7221350078492935
0.2974192006708965,0.0786020534960671,0.3653846153846154
0.4272589521462464,0.018742430997803,0.0
0.3270593187880287,0.0613324171225699,0.1876172607879924
0.1127891299828948,0.0799094886681036,0.5351170568561873
0.5120487118890035,0.0947874639716718,0.0
0.3038519280147813,0.0960869938193618,0.3418803418803418
0.4347594783400984,0.0320935641631727,0.1972386587771203
0.1670564251063477,0.0229554029329137,0.4615384615384615
0.5121924936368174,0.1437923701063378,0.7692307692307692
0.1347782983977563,0.0260764349200388,0.4395604395604395
0.2645375628975056,0.0532108734189199,0.0
0.3251486111656931,0.1283188225520878,0.909090909090909
0.2808140143636548,0.0989840839279081,0.6293706293706293
0.2547583559301202,0.0240360296476178,0.7396449704142011
0.4986730463385303,0.153679371281569,0.3155818540433925
0.2721833128567881,0.1441998328618642,0.2472527472527472
0.3090328608682846,0.1525895936927996,0.879120879120879
0.4054329297682514,0.1609143434193335,0.0
0.4356162541428993,0.0510902263084651,0.6941838649155722
0.4641290469773225,0.0694139998769995,0.0
0.3028022888095407,0.1333228296418809,0.2564102564102563
0.0429288958339194,0.0501187177248526,0.0
0.4294748804342809,0.1203886696458489,0.5982905982905982
0.3099867440683946,0.0408781735069515,0.5128205128205129
0.4288106448133305,0.1268789901439071,0.0
0.4532483163826958,0.0369854361226131,0.5594405594405595
0.5813830435731748,0.0271587536107479,0.7692307692307692
0.8827411159354259,0.0386399690250773,0.2031930333817125
0.6814499050510499,0.1556291320167273,0.5128205128205129
0.2986984290964397,0.2232464865063924,0.5128205128205129
0.3664616250232582,0.0485765409687948,0.5698005698005697
0.3415355213490816,0.0829831309543354,0.0732600732600733
0.1113972205926378,0.112957503697894,0.2747252747252747
0.4008589577756821,0.1254657735221611,0.6956521739130436
0.3390592781258428,0.1364793573903538,0.651890482398957
0.3347169060742819,0.0532416095512533,0.6334841628959276
0.144306508575191,0.1266959922816987,0.8097165991902835
0.182932732337152,0.0514674047367004,0.6334841628959276
0.1912801552156114,0.1530733361049883,0.3978779840848805
0.4987726672919529,0.0245732349652897,0.0
0.3424056585019203,0.1672944789869236,0.5769230769230769
0.2962558031903986,0.090609767937086,0.0
0.2527465171393398,0.0721567362135271,0.0504413619167718
0.1521913425763629,0.0533856487919716,0.4195804195804195
0.1836894870809404,0.0290269336341347,0.0
0.1205477910589319,0.0271886240255603,0.0
0.2396176728500782,0.1246501779511778,0.1451378809869375
0.346710016912181,0.0077343480847907,0.0
0.457864688326271,0.0610380922468475,0.3496503496503497
0.2296957293424144,0.1779338744514613,0.6490384615384616
0.3425106251587065,0.1223592548800261,0.7326007326007326
0.3283539806408249,0.1543402263168802,0.0
0.1582008503379992,0.0171805265249415,0.0
0.2046311283014497,0.1191994485942622,0.4102564102564103
0.124219468665338,0.0748506654230716,0.8391608391608391
0.1155552543530414,0.2513593789914295,0.7444168734491315
0.1871516866916793,0.0230707322542779,0.0
0.212575104618303,0.1507492209922535,0.6189213085764809
0.234883798992224,0.1099454926926541,0.0992555831265509
0.3351858370543805,0.0389720991318049,0.0
0.3332349764844914,0.0420468295804668,0.663129973474801
0.4915407197546663,0.0825766525284691,0.0
0.4261617458213912,0.0737859127294905,0.0
0.1507749521708826,0.0311366841742986,0.0
0.3098387358806607,0.1079816588654509,0.4843304843304842
0.3454182136040897,0.0929809524176325,0.0
0.1827302012860034,0.1737226998174444,0.8906882591093117
0.0833123086740782,0.1047003224771405,1.0
0.2811378783143674,0.0486265546756655,0.2006688963210702
0.3733690843106125,0.0205755788863279,0.3783102143757882
0.2968642046188905,0.0580371230662024,0.879120879120879
0.0697982125969417,0.2070367417921786,0.2564102564102563
0.4942223342503697,0.0107858673696314,0.0
0.3675415932201624,0.1639114436036886,0.6334841628959276
0.2163320663766012,0.0329075358674949,0.0
0.7102330020461199,0.1346991234993544,0.5769230769230769
0.3925042649100169,0.1011097041275439,0.3076923076923076
0.3475521035108354,0.0449767344380537,0.0
0.2091178877841168,0.2021557126025219,0.6993006993006994
0.3201824565873293,0.0281631931816648,0.0
0.2439360338757454,0.180954177869281,0.5769230769230769
0.3485170699594762,0.1604082396364602,0.6809583858764187
0.334463087153753,0.1260458128096586,0.2307692307692307
0.15060718184399,0.1479542817501961,0.5982905982905982
0.2994310744778981,0.1442216645784581,0.0
0.5420889922576365,0.0873701629655993,0.4220558202859087
0.4826096022875638,0.0255347714126159,0.3793466807165437
0.1525501240958815,0.1883940053579661,0.6267806267806268
0.5600540706923569,0.1681651431331171,0.8371040723981901
0.1559369811094704,0.0082825332909743,0.0
0.3306385152400226,0.156836842445982,0.0
0.2117143453517773,0.1359034887906459,0.170940170940171
0.1177236927381125,0.1207850535194686,0.5917159763313609
0.075523114846861,0.0927891628974167,0.8097165991902835
0.1811841510726478,0.0264945224511284,0.1923076923076923
0.2052010417826465,0.0243085679361046,0.2197802197802198
0.1931087050471609,0.0964139794267468,0.4733727810650888
0.373966658112673,0.061019243015835,0.596153846153846
0.3557369544754752,0.0360168513354543,0.4662004662004661
0.2374935720248042,0.1101297890333336,0.0
0.1709043656148925,0.1055148566757377,0.0439560439560439
0.2453196945519617,0.1612884630368732,0.8284023668639052
0.233471391795574,0.0756675413649337,0.3846153846153846
0.2601435035539775,0.11388991406184,0.8373904576436222
0.273145007080305,0.0198587730726584,0.0
0.4727546799491287,0.0821712962763292,0.4195804195804195
0.8047230050003874,0.0641872660467284,0.0
0.3224888869912296,0.2202061681886708,0.3619909502262444
0.2934723596924101,0.0832300225870449,0.4331590739357729
0.4050771201156908,0.1802926481726995,0.2884615384615384
0.0832733218043816,0.0556039575730125,0.0
0.3739873100257673,0.012731598782536,0.2692307692307693
0.3986096649220111,0.0326044620191591,0.0
0.7334167558982596,0.1104188527195282,0.6072874493927125
0.1525906201624152,0.1286643301386371,0.5128205128205129
0.6837793351803761,0.0283144922328727,0.8531468531468531
0.1081349682025228,0.1295687468072201,0.4195804195804195
0.8608339996069176,0.141438242415397,0.1153846153846153
0.6178691741290587,0.0487273020866491,0.6366047745358091
0.2179192558132915,0.131897083338951,0.7692307692307692
0.2325865641442399,0.0932498676700962,0.1398601398601399
0.7849330649202041,0.0533686269535444,0.3076923076923076
0.501854986541597,0.0695207405825907,0.3846153846153846
0.2622643924702314,0.0451255957381492,0.2031930333817125
0.4488117011103357,0.044946738896687,0.5128205128205129
0.3072931670494745,0.0497905847943358,0.3076923076923076
0.1068177145750687,0.0614512912759495,0.0
0.2264775344479506,0.150741010270236,0.6153846153846154
0.3698306074732042,0.028851074317665,0.0
0.1596072298299333,0.1144998919017175,0.5128205128205129
0.633265436384752,0.1109137276763714,0.5128205128205129
0.4350545584267492,0.1609673217056842,0.1923076923076923
0.179853972883858,0.0746750662170419,0.0
0.1388413992091258,0.101725348667327,0.5594405594405595
0.2738465053703942,0.2112558766854923,0.2197802197802198
0.1660545739184703,0.0273266418455746,0.170940170940171
0.212654859738666,0.1356707901184806,0.3418803418803418
0.1827041147148521,0.2546407152928817,0.6508875739644971
0.5443401343437615,0.1588232990320494,0.3016591251885369
0.1552388629402492,0.0895954606075363,0.1538461538461538
0.1346553814488702,0.0942144138074334,0.3619909502262444
0.316143621520539,0.1024310795785811,0.6627218934911243
0.1136505451351917,0.0188701683579428,0.0
0.990776105721596,0.042305508412135,0.8678500986193294
0.2477138946335643,0.0618585881954488,0.4733727810650888
0.5163444153231579,0.0349672656876095,0.48582995951417
0.5363314434135737,0.0468480480791917,0.0
0.251442294202413,0.1190043183349366,0.8144796380090498
0.1294575649431497,0.1891979565006528,0.5459057071960298
0.2702236073650721,0.1805623927910157,0.4395604395604395
0.3513874637448591,0.1806052726189317,0.7692307692307692
0.1853257775472712,0.0466193651371021,0.4807692307692307
0.3697430933928048,0.1538387450253298,0.717948717948718
0.3584975677905867,0.1208059279858553,0.7013574660633485
0.100690004643898,0.1707426728770706,0.7239819004524887
0.2579333718499079,0.03928527127962,0.6477732793522266
0.6478179080839112,0.0576972822748345,0.0
0.2688258375185846,0.0429990250450535,0.0
0.2643685493319593,0.1711650517398162,0.6378986866791745
0.3540730710991097,0.0192493018315832,0.0
0.2429392223040412,0.0580192863032903,0.2849002849002849
0.4967037310140662,0.1781822509334016,0.99009900990099
0.1436691175011897,0.1504922156620373,0.0
0.1893852973033265,0.3383285065160381,0.7692307692307692
0.1996892829057022,0.0687371642530479,0.8097165991902835
0.2529272205201158,0.0857662856695779,0.6153846153846154
0.1518763733672966,0.1521706761457981,0.3418803418803418
0.1939955817654061,0.0455807608522117,0.1663201663201663
0.3281340780764125,0.0430838187318535,0.4615384615384615
0.6134720423365327,0.0236891741572429,0.0
0.2548341837502833,0.0680231892799873,0.1048951048951049
0.4701425342107262,0.0110245661528781,0.0
0.2743131585241363,0.1000477991242825,0.5494505494505494
0.2316109823758425,0.1022272281975115,0.2429149797570851
0.1957026832476205,0.0339715997635172,0.1972386587771203
0.34100438409072,0.1171460761840803,0.0
0.092577819059169,0.1247731088007161,0.2884615384615384
0.304736459564272,0.0745377828585377,0.0
0.2076748802033671,0.05405317701566,0.3139717425431711
0.8487760788802609,0.0859559198430867,0.4786324786324786
0.2538162629222872,0.0405835858317489,0.1451378809869375
0.440261434498003,0.1297690266848463,0.0
0.5290185592929444,0.1479558596906965,0.5934065934065933
0.3630361263777843,0.0951582401260719,0.3550295857988165
0.1583854891373345,0.3496518823493095,0.7239819004524887
0.1916454668465448,0.0895377734836614,0.6993006993006994
0.2063682709204516,0.1497727168646504,0.3418803418803418
0.607246297052295,0.0547626470404939,0.2153846153846154
0.2660615296303552,0.0351821965482961,0.0
0.2391308531392389,0.0181536548795077,0.0
0.209211459789715,0.0372353531992852,0.1758241758241758
0.1738458182957936,0.1009782945290937,0.7137192704203014
0.2896519872518011,0.1528178453623092,0.2825745682888539
0.1720173331692371,0.0724798491189704,0.0
0.1049814082641726,0.1973958971048947,0.6837606837606837
0.1715242682614815,0.0270423524157153,0.0
0.2630237273035248,0.0338833203108804,0.0
0.2835286664005239,0.1038800118551354,0.4905239687848383
0.2284840038405536,0.0526162801214405,0.0
0.0860050729118641,0.0873820055800264,0.0
0.3243582942755885,0.0751405901504722,0.6354515050167223
0.3227528035018826,0.194726356995368,0.7692307692307692
0.2959857092893818,0.0421290518115711,0.7118254879448909
0.5979396691305152,0.0759376238568492,0.293040293040293
0.1276582272825793,0.1188900484553893,0.0
0.2494041229843673,0.0916876835508492,0.6231742940603701
0.1619876291342478,0.0443639369724053,0.2564102564102563
0.0998427052328724,0.0359312701362988,0.4615384615384615
0.0640652566817847,0.0936755858330238,0.5128205128205129
0.5699147923259387,0.0888372967945074,0.2024291497975708
0.1750539938217061,0.1158843953159551,0.6237006237006236
0.4652294898889226,0.1156647042336061,0.6009615384615384
0.4614695356283665,0.0272765582505126,0.3692307692307692
0.4336748155197994,0.0110004894680823,0.0
0.6583637481597665,0.082715177624483,0.0
0.2023748018577665,0.0409657637109403,0.5448717948717948
0.4174814185870321,0.0892276996716239,0.3846153846153846
0.4014121145777468,0.0081146243893661,0.0
0.6545968048285655,0.129468329994588,0.1025641025641025
0.7720516628177798,0.1308591383442187,0.5314685314685315
0.6979022440873766,0.098638884379638,0.5281285878300803
0.1331818682469327,0.0406292717926239,0.0
0.4739155607488149,0.1482099673611738,0.7692307692307692
0.2079655348219081,0.0275767691218264,0.4733727810650888
0.6315238441945056,0.1499980813720446,0.728744939271255
0.5723888888016408,0.1221903701495996,0.7920792079207921
0.2649590613265249,0.1307937691401785,0.6153846153846154
0.178367302828581,0.0671934456546005,0.0
0.6325446703794115,0.0625568641904558,0.0
0.1846375857487348,0.0706825603922589,0.2729528535980148
0.5344747423612577,0.0443692619652183,0.4615384615384615
0.2685490595777027,0.1071178888072018,0.7303807303807303
0.2712008289339272,0.1161101481581905,0.293040293040293
0.1855918070715668,0.1377304454237466,0.7040417209908735
