alpha,ccp_alpha,criterion,init,learning_rate,loss,max_depth,max_features,max_leaf_nodes,min_impurity_decrease,min_samples_leaf,min_samples_split,min_weight_fraction_leaf,n_estimators,n_iter_no_change,subsample,tol,warm_start,validation_fraction
0.7412328870497576,0.0153438970621714,friedman_mse,None,0.8940539883319575,huber,5,log2,None,0.187435289761852,0.2954263741955789,0.8687305290612708,0.1117979192597263,183,8.0,0.0131544746898163,0.0010198788267076,False,0.0441167520386255
0.0443573825148745,0.0184928666044719,squared_error,None,0.3045882015870893,huber,4,sqrt,3.0,0.0831077159546264,0.2265922974799047,0.2951994528925904,0.4979156875146853,103,6.0,0.3852018313792199,0.000787100705843,True,0.9153390873274372
0.950461072592482,0.0178052756778183,squared_error,zero,0.745159117361844,quantile,2,log2,13.0,0.1766761140130264,0.5930724557390212,0.0786569023280198,0.4871974038330832,241,None,0.6991617140197451,0.0005860963663441,True,None
0.9,0.0054191528503025,friedman_mse,zero,0.0924404555189957,absolute_error,2,0.07714048238019404,2.0,0.2905813105904131,0.928257375283724,0.0836656716152708,0.4383307429628963,300,None,0.1658342611370009,0.0004612551165853,True,None
0.9,0.0030083378220705,friedman_mse,zero,0.4580690279572258,absolute_error,3,0.028797185323334907,None,0.4191643523555689,0.4782244666351753,0.4154046828353275,0.1367035359653531,360,9.0,0.692714397168912,0.0005843462750294,False,0.7501608387205019
0.9,0.0153797483036102,friedman_mse,zero,1.0205768688128936,squared_error,5,log2,None,0.0645797075757474,0.9630969762314636,0.6065684598164292,0.1143214027517313,418,13.0,0.6191282404578958,0.0004081627180328,True,0.1144440346074294
0.9,0.0095242139357802,friedman_mse,None,0.3703326877252593,squared_error,None,sqrt,14.0,0.4383268013291725,0.4130793833461846,0.1348812132221901,0.0143913381566694,256,None,0.6213095513534647,0.0007540797680992,True,None
0.6176464483851948,0.0196092545018475,squared_error,zero,0.764973185946739,huber,3,0.023815262349043256,None,0.3631985163251141,0.5568988605922125,0.4514595369686883,0.4552356392016365,79,None,0.5246022760150112,0.0007476418714934,True,None
0.9,0.0098423258615907,squared_error,zero,0.5519629074859136,absolute_error,None,sqrt,6.0,0.1643758051437541,0.642767453462409,0.2409054731594148,0.0379316640543319,298,None,0.1290458389577724,0.0002019026935122,True,None
0.1808872050769492,0.0139300293245415,friedman_mse,None,1.0501811258253004,huber,5,log2,None,0.0961445094043353,0.0508277476502123,0.1697661280090923,0.1392951695159793,366,16.0,0.0897025337570556,0.0001706358711006,True,0.461317989264693
0.9,0.0025749679659928,squared_error,None,0.3868993176160348,absolute_error,1,0.4012120421107779,None,0.3438923585480415,0.521145356533714,0.1578207050334775,0.1886429826210363,386,19.0,0.8693011070355868,0.0001345170076806,True,0.5976808041731752
0.2101399740133736,0.0074094420558276,squared_error,zero,0.7429057258363552,huber,None,log2,None,0.0311706812556207,0.1575913528143204,0.1339838116588907,0.3435827527016655,456,19.0,0.7506162320085874,8.047215273359416e-05,True,0.8673477660936486
0.9,0.0048494100726945,friedman_mse,None,0.4537409957255471,absolute_error,1,sqrt,None,0.044602164356028,0.544800228451508,0.2339831951382514,0.1714634321391301,74,6.0,0.3561043032793047,0.0006988228402915,True,0.4801025196524959
0.5375694352767292,0.0117368223604175,squared_error,zero,0.5189914554756152,huber,2,sqrt,None,0.1815411481993175,0.6552713240902697,0.571207526364243,0.1780483629489231,414,14.0,0.6067748193568872,0.0002872267917359,True,0.1026806901477833
0.9,0.0097561960161747,squared_error,None,0.1064651494481726,absolute_error,1,0.653019057608268,None,0.2622556947851273,0.4199864301626718,0.9823962382916978,0.0560194510840261,371,8.0,0.9704704332753687,0.0009155071258939,False,0.8172549988783306
0.4912580304795256,0.0144579219324355,squared_error,None,0.8631487250038643,huber,2,0.5378357009515363,None,0.3847464665959684,0.1968567048089658,0.3243555571678394,0.2127182193082084,274,11.0,0.2434097324150802,0.0001648368247392,True,0.611009422399191
0.0882028894100857,0.0101220791271869,friedman_mse,zero,0.3857706305914171,huber,1,log2,35.0,0.2271339861095498,0.5580545148202151,0.5493730579090883,0.1008652311651179,217,11.0,0.0888681112426568,0.000188824773442,False,0.0037081885149153
0.9,0.0094315237710031,friedman_mse,None,0.4196419198515943,squared_error,5,log2,10.0,0.4825134553332563,0.1341729262620591,0.7311366077284406,0.4691702284105189,125,None,0.0674962673667775,0.00079112064929,True,None
0.7817329672696635,0.0165588177435498,friedman_mse,zero,0.9604445571034188,huber,5,sqrt,None,0.1178458730324998,0.6431248051564571,0.9079582643320534,0.1580982911482473,91,None,0.6839820634171324,0.000501948601299,True,None
0.9,0.0060275574832828,friedman_mse,None,0.604264468110975,squared_error,1,sqrt,None,0.1919456106866057,0.5530093082528746,0.9065656388535824,0.312118997956996,484,10.0,0.9408321236134752,0.0006777080530714,True,0.335570709042429
0.1675640292333897,0.0175725823074687,friedman_mse,zero,0.8907530933668545,huber,4,sqrt,34.0,0.3762015600194113,0.7162734807822155,0.7787933671117003,0.0715639927742348,245,6.0,0.7150640822236142,0.0005439814871308,True,0.7548806565682564
0.8214360473673409,0.0022126347391041,squared_error,None,0.1539863947983789,quantile,5,sqrt,None,0.1146256976163207,0.7315303158246732,0.7203165000095283,0.3205738164426486,292,11.0,0.5437244433475962,0.0003017990589069,False,0.3463502975104155
0.9,0.0068504851435708,squared_error,zero,0.5093162349045794,absolute_error,None,0.0025621619528537138,37.0,0.4559262044214823,0.1489770779489188,0.1016938084128706,0.1280077659268311,153,14.0,0.5939629052588216,0.0001522126642251,False,0.9188317717384856
0.9,0.0141447726862679,squared_error,None,0.6925460322001757,absolute_error,1,log2,None,0.3682221178123614,0.9434326477542458,0.9256429443938696,0.225419685702066,351,None,0.9858411989623346,0.0008888980864459,False,None
0.332814266242284,0.0062288852809128,friedman_mse,zero,0.7304732725531105,huber,1,sqrt,None,0.1027899041878187,0.7970020988257779,0.6041178101984088,0.0571336500278438,293,None,0.864518140612957,0.0009729602317984,False,None
0.7377637468616386,0.0090443588177961,friedman_mse,None,0.5439274193592321,huber,None,sqrt,None,0.0827566587139869,0.0438452810863483,0.3121616979616246,0.3902478537730438,199,17.0,0.0140944565883336,0.0007135373720167,True,0.1788579309028816
0.459529999028996,0.0111461073778009,squared_error,zero,0.6430836627203903,quantile,1,0.3475103510753959,None,0.1549684631343054,0.4069207973421402,0.4273621164314126,0.3998910110371347,367,12.0,0.4692318284413793,0.000674975987051,True,0.3783482214927291
0.9,0.001314172788567,squared_error,None,0.5449466016976331,absolute_error,None,sqrt,39.0,0.2485059744106245,0.7745909247851744,0.1038784978519842,0.1671814056552411,104,None,0.7542462207474508,0.0003223018547202,True,None
0.9,0.0005077271132068,squared_error,zero,0.860166674616877,squared_error,1,sqrt,None,0.1269442820216521,0.2059169865937593,0.5060023712269277,0.2975244898502103,298,None,0.5704435177635003,0.0009374604825135,True,None
0.1003419513665858,0.004863443819989,squared_error,zero,1.0278357617275429,huber,4,sqrt,3.0,0.1024921477079104,0.3028545825307522,0.8964394827025987,0.006500961755368,312,None,0.2088862551460273,7.653220387381971e-05,True,None
0.643282638050639,0.0140789227027701,friedman_mse,None,0.7507135252519013,huber,2,0.9785580979875135,40.0,0.1815296060975452,0.0441938827097085,0.8308238520586845,0.1725960724406378,305,11.0,0.3637578946659454,0.0009110680199747,True,0.2202910145558777
0.9,0.002802263515329,squared_error,zero,0.5859174378994163,absolute_error,1,log2,None,0.2562288279409608,0.7509452572844368,0.6991470073077435,0.2012750217984902,250,12.0,0.6460541677693294,0.0004717039345532,False,0.133143934914205
0.9,0.0054461465303873,friedman_mse,zero,1.0981585678725987,squared_error,2,sqrt,36.0,0.033587699957855,0.4148428399396611,0.4979674290859107,0.3601012908161479,166,16.0,0.141018538660449,0.0003136838026346,False,0.2672318949775113
0.9,0.012010337208673,friedman_mse,None,0.2114455343481395,squared_error,1,log2,None,0.1915692641247487,0.5283987875775548,0.0479190008082799,0.0831416843780397,412,None,0.0837986679251264,0.0006531521094663,False,None
0.8372419117123263,0.0087438679271448,squared_error,None,0.8668394333462868,quantile,3,log2,46.0,0.1983246865260271,0.9631328496030934,0.1358662761437857,0.2418774709662063,299,11.0,0.5408427789081934,0.0002120138778915,False,0.8416881306497334
0.9,0.0119368569783377,squared_error,None,0.9260946444949862,squared_error,1,sqrt,12.0,0.3640943781018017,0.5049958248899923,0.6887139940313083,0.2174136693018731,88,None,0.8201023176741997,0.0008494158789689,True,None
0.9,0.0020618749202748,friedman_mse,zero,0.9699163021801134,squared_error,5,sqrt,22.0,0.3452801162228203,0.5307793667461559,0.0876185066503214,0.4790853965019652,388,17.0,0.6399493853342618,0.0008090358455388,True,0.7243792259438655
0.9,0.0049933601771837,friedman_mse,zero,0.2664513301835227,absolute_error,1,sqrt,11.0,0.0197134056842529,0.7148695973431728,0.92532306909825,0.0902876725636667,135,18.0,0.3138548565055875,0.0001705225787864,False,0.7312926477868233
0.9,0.0194211649033073,friedman_mse,None,0.5700570599889565,absolute_error,4,0.860062256465451,None,0.1595502366216278,0.8380865586765267,0.0379706270807771,0.2981349392410265,157,5.0,0.4820618838440864,0.0009349983565232,True,0.5307348675022653
0.9,0.0013071268159788,friedman_mse,zero,0.6483895508504046,squared_error,None,sqrt,None,0.3129456882185045,0.895091770487951,0.6162473249941223,0.1164797373768168,360,None,0.8710988739009299,7.126941085038714e-05,False,None
0.9,0.018651798188505,friedman_mse,None,0.0123825203541976,squared_error,None,sqrt,None,0.0187983866031304,0.4893015455296483,0.5811764500201004,0.135843485534502,426,10.0,0.0926993351114301,0.0003863704638284,False,0.5229966724428886
0.239538368622534,0.0022094822626278,squared_error,zero,0.345686789984898,quantile,2,log2,None,0.0210465948181809,0.0278560607986803,0.9877346673462956,0.2138865668679311,354,None,0.6806472826930698,0.000268253887865,False,None
0.2597236689502119,0.0117710845794649,friedman_mse,zero,1.0620387737578034,quantile,3,log2,None,0.4945924549066794,0.7526094700707305,0.0659214230734111,0.2007901182127437,398,None,0.231569195805019,0.0008806425177506,False,None
0.9,0.0044097241814035,friedman_mse,zero,0.936501368280104,absolute_error,5,sqrt,17.0,0.4845513150704056,0.8929020990784623,0.9278245309120178,0.4974539113232176,110,None,0.3972420189026587,0.000808238475704,True,None
0.9,0.0092676149643124,friedman_mse,zero,0.8984459249106742,squared_error,1,log2,None,0.0457434186988774,0.88658340176775,0.2663344425461174,0.064757460641402,186,None,0.9566514982297534,0.0009121276172654,True,None
0.9,0.014704253090469,squared_error,zero,0.3041789127530621,absolute_error,3,sqrt,20.0,0.2479378675393854,0.0909651696917402,0.2209630187478615,0.3416293818297979,130,15.0,0.4961465270139743,0.0005305865773266,True,0.5928153768748581
0.9,0.0132422402021312,squared_error,None,1.038391456368818,squared_error,None,0.5914576311546462,16.0,0.3292259173292127,0.8597311473651477,0.8674269067588426,0.3541814883575174,412,None,0.6984714616692836,0.0007301407717603,True,None
0.1900323182452208,0.017632742655407,friedman_mse,zero,0.5595640105239803,huber,2,log2,21.0,0.1675594271295709,0.7527647480353161,0.1615991361522599,0.4089835120595311,255,None,0.5084677337608362,5.638587171683358e-05,True,None
0.3271071429267896,0.0111968862461765,squared_error,None,0.4530344343841584,quantile,5,0.8064114454081934,12.0,0.0534903194134792,0.770266874599526,0.5417253120974341,0.4814960019294973,368,12.0,0.6336218931339481,0.00098202810551,True,0.1034072182626885
0.1745797218322592,0.0154170821708197,squared_error,None,0.2006531043187268,quantile,None,sqrt,27.0,0.2367869442175442,0.0678625400982395,0.0756197233400961,0.4262073295993238,319,18.0,0.6770522571867544,0.0004959583070103,True,0.6479260697585056
0.7585049327330936,0.000491738329176,friedman_mse,None,0.3893322629794495,huber,3,0.9873109103601434,30.0,0.0005147399228166,0.1687793449934797,0.4690708773518157,0.4721518174789149,148,None,0.855209774461566,0.0005770240962118,False,None
0.2215488431759716,0.0016476209123168,squared_error,zero,0.7864134571373622,huber,3,sqrt,16.0,0.0755289458904501,0.4419024662415593,0.9436723042474312,0.2098636584630611,492,13.0,0.3985943979627943,0.0003242152023486,False,0.9839936703118684
0.9,0.0144884534522823,squared_error,None,0.2414309722584551,squared_error,1,log2,None,0.2357662300512563,0.5526895729841682,0.1600864925409852,0.1018506246381371,142,None,0.1546580381611126,0.0005036936346052,False,None
0.626594101309784,0.0026248975536477,friedman_mse,zero,1.106017417378824,huber,4,log2,None,0.240761175756275,0.127190880773432,0.1260606064103479,0.3427826436144857,277,None,0.2015247267003367,0.0005415945467414,True,None
0.9,0.0118052787777124,squared_error,None,1.182221688883485,squared_error,5,log2,19.0,0.1962467782033424,0.4894588958824064,0.6004205275711845,0.1458312893546516,350,None,0.8611223971892046,0.0008298509888933,True,None
0.7494124774621818,0.0029184414807029,squared_error,None,0.6860854022129972,huber,None,log2,42.0,0.351232485272052,0.5690890348034272,0.0107610765717644,0.1632306541219959,51,None,0.0888664991448333,0.0004006269312091,True,None
0.9,0.0064418940443867,squared_error,None,0.242030907834753,absolute_error,2,0.5932848756122056,29.0,0.0205917476396358,0.6797150728960578,0.9515984243809716,0.0621099833640296,172,10.0,0.5957766373769361,0.0006666045818624,False,0.6133312306907404
0.9,0.0174193824749217,squared_error,zero,0.96307369968375,absolute_error,3,0.17950378984031828,None,0.3304100591496253,0.5624484511393665,0.5978783867692982,0.3919162767094309,432,None,0.0417541060924727,0.0002139994809894,True,None
0.9,0.0049420646802029,friedman_mse,None,1.047140279910642,absolute_error,3,0.12044571054089967,28.0,0.1684478958855534,0.1919357977730106,0.7899088086353366,0.329353887750438,356,9.0,0.5563635509376312,0.0007692017782722,True,0.2292262865899674
0.9,0.0098655369356759,squared_error,zero,0.4849136333485981,squared_error,5,log2,None,0.1017891401711213,0.8496119538706566,0.1750191432416754,0.4803902757434884,491,None,0.8472452920190493,0.0006787648182059,True,None
0.9876619141723216,0.0008021838282496,friedman_mse,None,0.6954104902868721,quantile,2,sqrt,36.0,0.2433344707123514,0.8825498148435789,0.9008011621472471,0.2108604634367277,475,None,0.5933503285933622,0.0009623633456166,False,None
0.4663469942132283,0.0167199612756241,friedman_mse,None,0.9322002484425154,quantile,None,0.2691909271953751,8.0,0.1187716624619388,0.980423698947598,0.1817959757567802,0.4271925466847895,90,14.0,0.0983933925535521,0.0004550207990803,False,0.5933254814319501
0.9,0.0118590170286985,squared_error,None,0.4702978439821128,squared_error,4,log2,None,0.3283683322706461,0.3348648741604701,0.773699652560914,0.0654368303591749,350,None,0.4547895413836392,0.0002860504633464,True,None
0.9,0.008975551476628,squared_error,zero,0.175907881893702,squared_error,4,0.7114427377843738,2.0,0.3533886084427229,0.1768748659930489,0.1684515970720293,0.0183357134667714,470,None,0.6648045276218051,0.0005246308757498,True,None
0.4469222778660729,0.0172843235534833,squared_error,zero,0.6488870074026549,quantile,2,log2,48.0,0.0614854042648133,0.2408997815152189,0.0526451404042854,0.3200014834184568,84,9.0,0.1810104374727235,0.0001385555842232,False,0.1042056481668916
0.0425312861913417,0.0029668640192417,friedman_mse,zero,1.1591424357232545,huber,None,log2,None,0.3195599689077502,0.8770503762255021,0.4552851157782252,0.2577980142896251,227,None,0.6678642575461043,0.0001896512547563,False,None
0.9,0.0187963958385368,squared_error,None,0.195858273594785,squared_error,1,0.43990591438956345,15.0,0.0780819223960869,0.2443267320414938,0.9633834859875786,0.1276532623642159,242,None,0.9796312874005304,0.0004242967671397,True,None
0.6182293929610126,0.0173780996895743,squared_error,None,0.0374644716362042,quantile,1,log2,40.0,0.3382566928886232,0.2254594772453194,0.6592265847624246,0.1969322028270792,118,None,0.1075930303079907,0.000707845304603,True,None
0.9,0.0173287733505529,friedman_mse,zero,0.903913315138687,squared_error,5,0.14543687838559713,None,0.0545548158828748,0.659861136143924,0.7654256736912289,0.4628374154403559,68,17.0,0.9023756495884444,0.0009278911590413,False,0.3178785210486332
0.8180163819588466,0.0024041811074121,squared_error,None,0.0079103925977458,huber,1,log2,None,0.2817194636742294,0.3900392845285649,0.5489512219298253,0.2982427374927108,273,None,0.4454194527512015,6.466705704626381e-05,True,None
0.9,0.0123898069201922,squared_error,None,0.4567429362150758,absolute_error,2,log2,7.0,0.0128210329032178,0.3509065797985302,0.3808154231670712,0.1994113904484502,342,None,0.5346025467268785,0.0006579050927934,True,None
0.7471288404196869,0.0143098181419854,friedman_mse,None,0.9878721025804696,huber,5,0.10288882749822258,None,0.3273465407156741,0.3896944344282681,0.1979569724463044,0.2395916147217999,324,10.0,0.1673316077431421,0.0006673517574129,True,0.5235616398572029
0.3079826749613603,0.0160605179566532,friedman_mse,zero,0.3745692389872043,quantile,None,log2,25.0,0.1363120003667668,0.4231355524238261,0.1227642072436106,0.0905746747673401,400,17.0,0.1824383476956269,0.000575163383667,True,0.7093372154607103
0.9,0.0037045689309481,squared_error,zero,0.5104329102356342,absolute_error,None,sqrt,18.0,0.0217062664274095,0.6425182242184283,0.9514519388644505,0.3008059100731656,167,None,0.8852064633484078,0.0002780797719489,True,None
0.9,0.0072154503822119,squared_error,zero,0.9249336403020146,squared_error,2,0.7628920430659755,None,0.1510302509173975,0.7412261095180489,0.851323086591918,0.3357123347653072,394,5.0,0.767656135200406,0.0001997039679569,False,0.4245208681003887
0.9,0.0147374748988836,squared_error,None,0.2610877601089307,squared_error,None,sqrt,None,0.1151230842139349,0.215979978353908,0.6383228325226541,0.1284419238228574,126,None,0.0594546141085539,0.0001917743935271,False,None
0.9,0.0080863753620858,squared_error,None,0.8621173187898115,squared_error,3,0.9662877186285299,7.0,0.0641971447270626,0.1140055397347821,0.7246144783116124,0.2891934585032045,216,None,0.0804193689889866,0.0001356582495964,False,None
0.9,0.007339121584096,squared_error,None,0.7415869400747761,squared_error,1,log2,30.0,0.4001782539111808,0.2434783698285226,0.5404719026899061,0.4400395437807291,99,None,0.5339577865513353,0.0003743337531153,True,None
0.0532865369107218,0.0075695284697173,squared_error,None,1.1955765888451082,huber,None,log2,8.0,0.0443836970538842,0.9707040702188584,0.6353250855454421,0.3774189099704239,360,8.0,0.4104778530052039,0.0004726891133961,True,0.8219846374571858
0.9,0.0132982344897443,squared_error,None,1.113613383375343,squared_error,4,0.211977703925016,13.0,0.0100131779629122,0.7464430447822359,0.7688312049837199,0.1218283580319333,335,None,0.0939291443793899,0.000307047266432,True,None
0.9,0.0165213526050505,squared_error,zero,0.8514936372915717,absolute_error,4,sqrt,None,0.1315562849554214,0.3697762710640476,0.0885551040170747,0.4684789115155314,498,None,0.8262861082328968,0.0003297035384714,True,None
0.9,0.0183878394642883,friedman_mse,None,1.191589617787975,squared_error,4,log2,20.0,0.4652976073219581,0.1262500314875906,0.8176322587827004,0.19031164673829,265,7.0,0.8690566901074503,0.0008559254001176,True,0.7902404058707543
0.8189162690701959,0.0064505595569283,friedman_mse,zero,0.1855493796016373,huber,2,log2,45.0,0.2865207144654246,0.9417980097357784,0.5755881871461282,0.2396772200689259,338,17.0,0.6073709444333756,0.0001891980246175,True,0.8983633656654133
0.9,0.0100513215292688,friedman_mse,zero,0.1766487905946989,squared_error,2,sqrt,13.0,0.2530537774233754,0.2423188070070147,0.0808854289649426,0.3883618152358463,177,15.0,0.5952907505617747,0.0009864491738836,False,0.8762290874054445
0.1065590195774821,0.0128165262938041,friedman_mse,None,0.7445055458773955,quantile,3,0.2761226025926096,None,0.2822205453394412,0.2015906731362687,0.2125435953148128,0.2423007935094323,227,None,0.6204977514075877,0.0003473550482368,False,None
0.1431071193185089,0.0024276987884485,squared_error,zero,0.122254973212776,quantile,4,sqrt,32.0,0.316594813006732,0.238665710241767,0.2334128930241183,0.1104013148928195,270,7.0,0.6567236725616563,0.0008980158852494,False,0.7245931522069845
0.8867176110252263,0.0089956929764264,friedman_mse,None,0.4423112210527475,quantile,None,log2,None,0.366807190280701,0.7785355887476985,0.0120202331642185,0.2080769990898807,268,None,0.0201922768230566,0.000309813208745,True,None
0.9,0.0123789638601544,friedman_mse,None,1.002164039145721,squared_error,5,sqrt,12.0,0.032308339922043,0.0525905760777457,0.3720371590824906,0.1329255683271567,444,None,0.5003338349786183,0.0003160192780053,True,None
0.9,0.0064935185378012,squared_error,zero,0.5722217552425198,squared_error,5,sqrt,21.0,0.1961968607642372,0.9652659684582994,0.1340118591739188,0.051074764828769,169,None,0.9438311414132616,0.0008588834616363,False,None
0.8410307078464967,0.0007685269792464,squared_error,zero,0.5547729575496809,huber,2,0.4172459502948716,19.0,0.3183348410836036,0.6233196511753017,0.0675853885201292,0.259204010972602,118,6.0,0.9892752710001314,0.0004932730874436,True,0.0487829895737113
